id,supplier,parentSupplier,zone,country,category,kpiApplicability,poValue,invoiceValue,divergencePct,year,month
pd-201,AXUS NV,SOCIETE GENERALE,EUR,Belgium,LOGISTICS,Applicable,3678.52,3678.52,0.000000,2025,10
pd-202,AYANO Belgium nv,Ayano Group,EUR,Belgium,BOTTLES,Applicable,295765.46,514514.57,0.739603,2025,10
pd-203,AYANO Belgium nv,Ayano Group,EUR,Belgium,OTHER PACKAGING,Applicable,20925.92,20925.92,0.000000,2025,10
pd-204,Aandrijftechniek Dinnissen Roe,,EUR,The Netherlands,MAINTENANCE,Applicable,835.65,835.65,0.000000,2025,10
pd-205,Aber Instruments Ltd,,EUR,Germany,MAINTENANCE,Applicable,231560.72,265000.62,0.144411,2025,10
pd-206,Above & Beyond Event Mangement Ltd,ABOVE & BEYOND EVENT MANAGEMENT,EUR,United Kingdom,PEOPLE,Applicable,13564.50,13564.50,0.000000,2025,10
pd-207,Abrechnungsorganisation für Leistun,FSA,EUR,Germany,WORKING AND SAFETY MATERIALS,Applicable,124.37,124.37,0.000000,2025,10
pd-208,Accenture N.V.,ACCENTURE,EUR,Belgium,TECHNOLOGY,Applicable,12322.00,12211.00,0.009008,2025,10
pd-209,Acet Circular Solutions Ltd T/A Aga,,EUR,United Kingdom,LOGISTICS,Applicable,16250.00,16250.00,0.000000,2025,10
pd-210,Acmi UK Ltd,,EUR,United Kingdom,MAINTENANCE,Applicable,1248.00,1248.00,0.000000,2025,10
pd-211,Acor,,EUR,The Netherlands,LOGISTICS,Applicable,37883.71,37883.71,0.000000,2025,10
pd-212,Acorn Clearprint Ltd,ACORN CLEARPRINT,EUR,United Kingdom,LABELS,Applicable,412.00,412.00,0.000000,2025,10
pd-213,Acorn Recruitment Ltd,HB COLLECTOR,EUR,United Kingdom,PEOPLE,Applicable,304460.00,304460.00,0.000000,2025,10
pd-214,Acros Organics B V B A,Thermo Fisher Scientific Inc.,EUR,Belgium,OTHER CONSUMABLES,Applicable,922.50,922.50,0.000000,2025,10
pd-215,Acroterion Srl,,EUR,Italy,MARKETING,Applicable,39000.00,39000.00,0.000000,2025,10
pd-216,Adaptics scan@work,,EUR,The Netherlands,PEOPLE,Applicable,19052.50,19052.50,0.000000,2025,10
pd-217,Adecco UK Ltd,ADECCO GROUP,EUR,United Kingdom,PEOPLE,Applicable,536.82,536.82,0.000000,2025,10
pd-218,Adelholzener Alpenquellen GmbH,"Kongregation der Barmherzigen Schwestern vom heiligen Vinzenz von Paul, Mutterhaus München",EUR,Germany,FINISHED PRODUCTS,Applicable,114713.07,114730.20,0.000149,2025,10
pd-219,Adelholzener Alpenquellen GmbH,"Kongregation der Barmherzigen Schwestern vom heiligen Vinzenz von Paul, Mutterhaus München",EUR,Germany,PALLETS,Applicable,212787.30,212809.45,0.000104,2025,10
pd-220,Adolf Leber,Karoline Leber,EUR,Germany,MAINTENANCE,Applicable,11570.00,11570.00,0.000000,2025,10
pd-221,Adolf Würth GmbH & Co. KG,Adolf Würth GmbH & Co. KG,EUR,Germany,MAINTENANCE,Applicable,1776.52,1778.15,0.000918,2025,10
pd-222,Adolf Würth GmbH & Co. KG,Adolf Würth GmbH & Co. KG,EUR,Germany,OFFICE UTILITIES,Applicable,262.00,262.29,0.001107,2025,10
pd-223,Advanced Labelling Systems Ltd,POSSEHL-STIFTUNG,EUR,United Kingdom,OTHER CONSUMABLES,Applicable,916.97,916.97,0.000000,2025,10
pd-224,Advanced Process Solutions Ltd,LAUREL FARM HOLDINGS LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,151282.00,151282.00,0.000000,2025,10
pd-225,Advant Altana,,EUR,France,LEGAL,Applicable,3891.05,3891.05,0.000000,2025,10
pd-226,Advocate Benelux Field Marketing B.,Omnicom Group Inc.,EUR,Belgium,PEOPLE,Applicable,762.30,762.30,0.000000,2025,10
pd-227,Aesseal Plc.,A E S ENGINEERING,EUR,United Kingdom,MAINTENANCE,Applicable,9102.20,9102.20,0.000000,2025,10
pd-228,Aetna UK Ltd,AETNA GROUP HOLDING SPA,EUR,United Kingdom,MAINTENANCE,Applicable,6787.98,6787.98,0.000000,2025,10
pd-229,Agentur Freudebringer GmbH,,EUR,Austria,CUSTOMERS,Applicable,8797.25,8797.25,0.000000,2025,10
pd-230,Agisko bv,,EUR,Belgium,TECHNOLOGY,Applicable,136566.77,136566.77,0.000000,2025,10
pd-231,Air Dryer Technology,SD POTTS HOLDINGS LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,1313.09,1313.09,0.000000,2025,10
pd-232,Air Liquide Deutschland GmbH,Air Liquide Industriegase GmbH & Co. KG,EUR,Germany,MAINTENANCE,Applicable,1142.21,1142.21,0.000000,2025,10
pd-233,Air Liquide Deutschland GmbH,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,EUR,Germany,MAINTENANCE,Applicable,1123.36,1123.36,0.000000,2025,10
pd-234,Air Liquide UK Limited,AIR LIQUIDE INTERNATIONAL,EUR,United Kingdom,ENERGY & FLUIDS,Applicable,25666.35,25666.35,0.000000,2025,10
pd-235,Air Liquide UK Limited,AIR LIQUIDE INTERNATIONAL,EUR,United Kingdom,LOGISTICS,Applicable,14520.00,2105787.20,144.026667,2025,10
pd-236,Air Liquide UK Limited,AIR LIQUIDE INTERNATIONAL,EUR,United Kingdom,MAINTENANCE,Applicable,179.73,179.73,0.000000,2025,10
pd-237,Air Plus Energy Solutions BV,,EUR,Belgium,MAINTENANCE,Applicable,1121.20,1121.20,0.000000,2025,10
pd-238,Air Products,"Air Products and Chemicals, Inc.",EUR,Luxembourg,ENERGY & FLUIDS,Applicable,1961.34,1961.34,0.000000,2025,10
pd-239,Air Products,"Air Products and Chemicals, Inc.",EUR,Luxembourg,MAINTENANCE,Applicable,898.34,898.34,0.000000,2025,10
pd-240,Aire Global,,EUR,TRE,MARKETING,Applicable,9145.48,9145.48,0.000000,2025,10
pd-241,Aire Global,,EUR,The Netherlands,MARKETING,Applicable,3627.44,3627.44,0.000000,2025,10
pd-242,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Belgium,FOLDING CARTONS,Applicable,443.60,443.60,0.000000,2025,10
pd-243,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Belgium,LABELS,Applicable,2959.65,2959.65,0.000000,2025,10
pd-244,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Belgium,MARKETING,Applicable,24046.92,24477.94,0.017924,2025,10
pd-245,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,France,MARKETING,Applicable,7661.40,7661.40,0.000000,2025,10
pd-246,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Germany,FOLDING CARTONS,Applicable,1213.34,1213.34,0.000000,2025,10
pd-247,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Germany,LABELS,Applicable,1157.25,1157.25,0.000000,2025,10
pd-248,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Germany,MARKETING,Applicable,5309.30,5309.30,0.000000,2025,10
pd-249,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Italy,MARKETING,Applicable,1577.37,1577.37,0.000000,2025,10
pd-250,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,United Kingdom,LABELS,Applicable,1733.00,1733.00,0.000000,2025,10
pd-251,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,United Kingdom,MARKETING,Applicable,68704.60,68447.75,0.003738,2025,10
pd-252,Airtec Filtration Ltd,,EUR,United Kingdom,MAINTENANCE,Applicable,1021.35,1021.35,0.000000,2025,10
pd-253,Akten- und Datenvernichtung vor Ort,Machleit-Anzenberger GmbH & Co. KG,EUR,Germany,CO-PRODUCTS,Applicable,220.00,220.00,0.000000,2025,10
pd-254,Alain DE LOECKER,Alain De Loecker,EUR,Belgium,CORRUGATED BOARD,Applicable,4860.00,4860.00,0.000000,2025,10
pd-255,Alain DE LOECKER,Alain De Loecker,EUR,Belgium,FINISHED PRODUCTS,Applicable,9366.49,9366.94,0.000048,2025,10
pd-256,Alfa Laval Benelux BV,Alfa Laval AB,EUR,Belgium,MAINTENANCE,Applicable,8277.70,8277.70,0.000000,2025,10
pd-257,All S.r.l,UNITING GROUP HOLDING,EUR,Italy,MARKETING,Applicable,1000.00,1000.00,0.000000,2025,10
pd-258,All Safety BV,OptiGroup Holding AB,EUR,Belgium,MAINTENANCE,Applicable,983.10,983.10,0.000000,2025,10
pd-259,All Works J.A. VOF,,EUR,Belgium,MAINTENANCE,Applicable,2035.00,2035.00,0.000000,2025,10
pd-260,AllSign BV,Allsign,EUR,Belgium,MAINTENANCE,Applicable,268.90,268.90,0.000000,2025,10
pd-261,Amandus Dierks GmbH,Amandus Dierks GmbH,EUR,Germany,MAINTENANCE,Applicable,4158.00,4158.00,0.000000,2025,10
pd-262,"Amazon Business EU SARL, sede secon","Amazon.com, Inc.",EUR,Italy,TRAVEL,Applicable,250.00,303.70,0.214800,2025,10
pd-263,Amazon Online Germany GmbH,"Amazon.com, Inc.",EUR,Germany,SALES,Applicable,987.79,14816.85,14.000000,2025,10
pd-264,American Chamber of Commerce in Bel,,EUR,Belgium,PEOPLE,Applicable,5200.00,5200.00,0.000000,2025,10
pd-265,Ammat Glass Industries FZE,AMMAT GLASS INDUSTRIES,EUR,Belgium,BOTTLES,Applicable,60582.82,52341.68,0.136031,2025,10
pd-266,AnalytiChem,BV ACQUISITIONS XIII BK LIMITED,EUR,Germany,OTHER CONSUMABLES,Applicable,1389.42,1389.42,0.000000,2025,10
pd-267,Andermatt Sedrun Disentis Marketing,,EUR,Switzerland,CUSTOMERS,Applicable,8910.00,8910.00,0.000000,2025,10
pd-268,Andreas Pietsch GmbH,,EUR,Germany,BEER DISPENSE MATERIALS,Applicable,14504.16,14504.16,0.000000,2025,10
pd-269,Anem S.R.L.S,,EUR,Italy,MARKETING,Applicable,8000.00,8000.00,0.000000,2025,10
pd-270,Ankobe BV,Ankobe,EUR,Belgium,MARKETING,Applicable,10000.00,10000.00,0.000000,2025,10
pd-271,Anouchka,,EUR,Belgium,INSTITUTIONAL,Applicable,1000.00,1000.00,0.000000,2025,10
pd-272,Anouchka,,EUR,Belgium,MARKETING,Applicable,2820.00,2820.00,0.000000,2025,10
pd-273,Antoine N.V. SA,ETS ANTOINE,EUR,Belgium,BEER DISPENSE MATERIALS,Applicable,1055281.36,842805.26,0.201345,2025,10
pd-274,Antoine N.V. SA,ETS ANTOINE,EUR,Belgium,LOGISTICS,Applicable,2697.57,2704.45,0.002550,2025,10
pd-275,Antoine N.V. SA,ETS ANTOINE,EUR,Belgium,SALES,Applicable,9413.74,9413.74,0.000000,2025,10
pd-276,Anton Paar Germany GmbH,SANTNER PRIVATSTIFTUNG,EUR,Germany,MAINTENANCE,Applicable,73555.25,73555.25,0.000000,2025,10
pd-277,Anton Paar Germany GmbH,SANTNER PRIVATSTIFTUNG,EUR,Germany,OTHER CONSUMABLES,Applicable,40055.22,40055.22,0.000000,2025,10
pd-278,Anton Paar Netherlands B.V.,,EUR,The Netherlands,OTHER CONSUMABLES,Applicable,3355.20,3355.20,0.000000,2025,10
pd-279,Anton Paar ltd CAPEX,SANTNER PRIVATSTIFTUNG,EUR,United Kingdom,MAINTENANCE,Applicable,1554.00,1554.00,0.000000,2025,10
pd-280,Anton Paar ltd CAPEX,SANTNER PRIVATSTIFTUNG,EUR,United Kingdom,OTHER CONSUMABLES,Applicable,7324.10,7324.10,0.000000,2025,10
pd-281,Anton Paar ltd CAPEX,SANTNER PRIVATSTIFTUNG,EUR,United Kingdom,PEOPLE,Applicable,1900.00,1900.00,0.000000,2025,10
pd-282,Aon UK Limited,AON PUBLIC LIMITED COMPANY,EUR,Belgium,PEOPLE,Applicable,48030.00,144090.00,2.000000,2025,10
pd-283,Apleona HSG B.V.,,EUR,The Netherlands,SERVICES,Applicable,11611.48,11611.48,0.000000,2025,10
pd-284,Apleona HSG BVBA,Panaleo Equityco S.à r.l.,EUR,Belgium,SERVICES,Applicable,119192.07,119192.07,0.000000,2025,10
pd-285,Apleona HSG Limited,APLEONA HSG,EUR,United Kingdom,MAINTENANCE,Applicable,2540.27,2540.27,0.000000,2025,10
pd-286,Apleona HSG Limited,APLEONA HSG,EUR,United Kingdom,SERVICES,Applicable,672672.33,696471.58,0.035380,2025,10
pd-287,Apleona HSG SAS,APLEONA HSG,EUR,France,SERVICES,Applicable,76775.44,76775.44,0.000000,2025,10
pd-288,Apleona HSG Sarl,Panaleo Equityco S.à r.l.,EUR,Luxembourg,SERVICES,Applicable,19593.85,19593.85,0.000000,2025,10
pd-289,Apleona HSG s.r.o.,,EUR,ZCC-Prague,SERVICES,Applicable,31724.83,31724.83,0.000000,2025,10
pd-290,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,LEGAL,Applicable,1323.32,1323.32,0.000000,2025,10
pd-291,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,MAINTENANCE,Applicable,50676.54,50676.54,0.000000,2025,10
pd-292,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,MARKETING,Applicable,7066.24,7066.24,0.000000,2025,10
pd-293,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,OFFICE UTILITIES,Applicable,2047.67,2047.67,0.000000,2025,10
pd-294,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,PEOPLE,Applicable,6009.66,6009.66,0.000000,2025,10
pd-295,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,SERVICES,Applicable,97431.25,97431.25,0.000000,2025,10
pd-296,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,TECHNOLOGY,Applicable,334.40,334.40,0.000000,2025,10
pd-297,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,TRAVEL,Applicable,1101.13,1101.13,0.000000,2025,10
pd-298,Applied Minerals Ltd,,EUR,United Kingdom,OTHER AUXILIARIES,Applicable,10443.84,12006.74,0.149648,2025,10
pd-299,Applied Minerals Ltd,,EUR,United Kingdom,OTHER RAW MATERIALS,Applicable,910.00,676.94,0.256110,2025,10
pd-300,Aquacool Ltd,AQUACOOL LTD.,EUR,United Kingdom,PEOPLE,Applicable,1702.50,1702.50,0.000000,2025,10
pd-301,Arcas Law,Arcas Advocaten,EUR,Belgium,LEGAL,Applicable,3940.92,3940.92,0.000000,2025,10
pd-302,Arctic Services Ltd,,EUR,United Kingdom,BEER DISPENSE MATERIALS,Applicable,611.40,611.40,0.000000,2025,10
pd-303,Arctos Industriekälte AG,Arctos Industriekälte AG,EUR,Germany,MAINTENANCE,Applicable,10498.43,10498.43,0.000000,2025,10
pd-304,Ardagh Glass Dongen,ARDAGH GROUP,EUR,Belgium,OTHER PACKAGING,Applicable,46275.00,105965.12,1.289900,2025,10
pd-305,Ardagh Glass GmbH,ARDAGH GROUP,EUR,Belgium,BOTTLES,Applicable,2596915.47,2643656.80,0.017999,2025,10
pd-306,Ardagh Glass GmbH,ARDAGH GROUP,EUR,Germany,BOTTLES,Applicable,2824830.24,2870211.50,0.016065,2025,10
pd-307,Ardagh Glass SA,ARDAGH GROUP,EUR,Belgium,BOTTLES,Applicable,1800931.75,1900878.71,0.055497,2025,10
pd-308,Ardagh Glass SA,ARDAGH GROUP,EUR,Germany,BOTTLES,Applicable,550719.60,550719.60,0.000000,2025,10
pd-309,Ardagh Metal Beverage Trading,,EUR,The Netherlands,BOTTLES,Applicable,600.00,600.00,0.000000,2025,10
pd-310,Ardagh Metal Beverage Trading,ARDAGH GROUP,EUR,Belgium,CANS,Applicable,16167988.11,27895761.81,0.725370,2025,10
pd-311,Ardagh Metal Beverage Trading,ARDAGH GROUP,EUR,Belgium,OTHER PACKAGING,Applicable,231934.00,287803.00,0.240883,2025,10
pd-312,Ardagh Metal Beverage Trading,ARDAGH GROUP,EUR,France,BOTTLES,Applicable,300.00,300.00,0.000000,2025,10
pd-313,Ardagh Metal Beverage Trading Germa,ARDAGH GROUP,EUR,Germany,CANS,Applicable,1028247.65,1037633.40,0.009128,2025,10
pd-314,Ardagh Metal Beverage Trading Germa,ARDAGH GROUP,EUR,Germany,OTHER PACKAGING,Applicable,45032.00,45032.00,0.000000,2025,10
pd-315,Ardagh Metal Beverage Trading UK Li,ARDAGH GROUP,EUR,United Kingdom,CANS,Applicable,28046322.25,4945556.23,0.823665,2025,10
pd-316,Ardagh Metal Beverage Trading UK Li,ARDAGH GROUP,EUR,United Kingdom,OTHER PACKAGING,Applicable,711791.01,1373259.01,0.929301,2025,10
pd-317,Arena Events,,EUR,Belgium,CUSTOMERS,Applicable,11915.60,11915.60,0.000000,2025,10
pd-318,Armin Götze,,EUR,Germany,MAINTENANCE,Applicable,131.00,131.00,0.000000,2025,10
pd-319,Armstrong Site Services,Armstrong Site Services,EUR,United Kingdom,FEES,Applicable,416.92,416.92,0.000000,2025,10
pd-320,Armstrong Site Services,Armstrong Site Services,EUR,United Kingdom,MAINTENANCE,Applicable,91882.89,91882.89,0.000000,2025,10
pd-321,Asnong BVBA,,EUR,Belgium,MAINTENANCE,Applicable,5285.13,5285.13,0.000000,2025,10
pd-322,Aspera Brauerei Riese GmbH,,EUR,Germany,MALT,Applicable,21798.20,31811.20,0.459350,2025,10
pd-323,Aspera Brauerei Riese GmbH,,EUR,Germany,SUGAR,Applicable,2241.60,2241.60,0.000000,2025,10
pd-324,Aspera Brauerei Riese GmbH,,EUR,Luxembourg,ADJUNCTS,Applicable,4661.76,4661.76,0.000000,2025,10
pd-325,Assa Abloy Entrance Systems,ASSA ABLOY,EUR,Belgium,MAINTENANCE,Applicable,7732.73,7732.73,0.000000,2025,10
pd-326,Astir Vitogiannis Bros SA,ASTIR VITOGIANNIS BROS,EUR,United Kingdom,METAL CLOSURES,Applicable,185941.60,162401.49,0.126599,2025,10
pd-327,Astoria-Betriebs AG,,EUR,Switzerland,CUSTOMERS,Applicable,1334.20,1334.20,0.000000,2025,10
pd-328,Ateliers BONTE,,EUR,Belgium,MAINTENANCE,Applicable,499.00,499.00,0.000000,2025,10
pd-329,Augustiner-Bräu Wagner KG,Augustiner-Bräu Wagner KG,EUR,Germany,FINISHED PRODUCTS,Applicable,39738.60,39738.60,0.000000,2025,10
pd-330,Augustiner-Bräu Wagner KG,Augustiner-Bräu Wagner KG,EUR,Germany,PALLETS,Applicable,16314.00,16314.00,0.000000,2025,10
pd-331,Autodesk,"Autodesk, Inc.",EUR,Belgium,TECHNOLOGY,Applicable,2465.00,2465.00,0.000000,2025,10
pd-332,Avangard Malz Ag,"""JSC \""BANK AVANGARD\"" JSCo""",EUR,Germany,MALT,Applicable,1176689.96,1175041.04,0.001401,2025,10
pd-333,Avani Solutions Limi,,EUR,United Kingdom,CUSTOMERS,Applicable,6532.81,6532.81,0.000000,2025,10
pd-334,AxFlow B.V.,A Johnson & Co. AB,EUR,Belgium,MAINTENANCE,Applicable,1622.80,1622.80,0.000000,2025,10
pd-335,AxFlow GmbH,A Johnson & Co. AB,EUR,Germany,MAINTENANCE,Applicable,3415.03,3415.03,0.000000,2025,10
pd-336,Axiom Global (Deutschland) GmbH,Factor Law Inc.,EUR,Belgium,LEGAL,Applicable,2950.08,2950.08,0.000000,2025,10
pd-337,Axiom Global Limited,Axiom Global Inc.,EUR,Belgium,LEGAL,Applicable,13324.56,14692.59,0.102670,2025,10
pd-338,B&B Buchner & Brunner GmbH,,EUR,Germany,BEER DISPENSE MATERIALS,Applicable,269.00,269.00,0.000000,2025,10
pd-339,BABM,Belgilux Association of Branded Products Manufacturers,EUR,Belgium,INSTITUTIONAL,Applicable,4633.00,4633.00,0.000000,2025,10
pd-340,BABY BOTTLES WHOLESALERS LTD,,EUR,United Kingdom,CUSTOMERS,Applicable,11307.15,11307.15,0.000000,2025,10
pd-341,BACARDI NEDERLAND,,EUR,The Netherlands,FINISHED PRODUCTS,Applicable,127804.36,143634.82,0.123865,2025,10
pd-342,BACARDI NEDERLAND,,EUR,The Netherlands,OTHER PACKAGING,Applicable,1425.60,1425.60,0.000000,2025,10
pd-343,BARRON WOOD DISTRUBITION LTD,BARRON WOOD DISTRIBUTION GROUP LIMITED,EUR,United Kingdom,LOGISTICS,Applicable,347.00,347.00,0.000000,2025,10
pd-344,BAS Truck Center B.V.,,EUR,The Netherlands,LOGISTICS,Applicable,875.79,875.79,0.000000,2025,10
pd-345,BASF,,EUR,United Kingdom,OTHER AUXILIARIES,Applicable,71193.60,62764.35,0.118399,2025,10
pd-346,BAUWENS-GHEUR CORDERIE,Corderie Bauwens-Gheur,EUR,Belgium,LOGISTICS,Applicable,224.00,224.00,0.000000,2025,10
pd-347,BAYERISCHE FLASCHEN-GLASHÜTTEN,Wiegand-Glas Holding GmbH,EUR,Germany,BOTTLES,Applicable,187227.04,187227.04,0.000000,2025,10
pd-348,BBF,BBF,EUR,Belgium,CORRUGATED BOARD,Applicable,1024.00,1024.00,0.000000,2025,10
pd-349,BBF,BBF,EUR,Belgium,FINISHED PRODUCTS,Applicable,2059.94,2059.94,0.000000,2025,10
pd-350,BBF,BBF,EUR,Belgium,KEGS,Applicable,300.00,300.00,0.000000,2025,10
pd-351,BDO Audit & Assurance BV,,EUR,Canaries holding,LEGAL,Applicable,9900.00,9900.00,0.000000,2025,10
pd-352,BECX VERHUUR,,EUR,Belgium,LOGISTICS,Applicable,305678.91,305678.91,0.000000,2025,10
pd-353,BECX VERHUUR,,EUR,The Netherlands,LOGISTICS,Applicable,9511.50,9511.50,0.000000,2025,10
pd-354,BEEDIRECT,,EUR,The Netherlands,LEASES AND RENTALS,Applicable,472.00,472.00,0.000000,2025,10
pd-355,BEEDIRECT,,EUR,The Netherlands,MAINTENANCE,Applicable,796.40,796.40,0.000000,2025,10
pd-356,BEEDIRECT,,EUR,The Netherlands,OFFICE UTILITIES,Applicable,122.85,122.85,0.000000,2025,10
pd-357,BEEDIRECT,,EUR,The Netherlands,TECHNOLOGY,Applicable,219.35,219.35,0.000000,2025,10
pd-358,BEEDIRECT,Fortress ICT Business Holding B.V.,EUR,Belgium,TECHNOLOGY,Applicable,4105.40,4105.40,0.000000,2025,10
pd-359,BEER PROJECT,Beer Project,EUR,Belgium,CORRUGATED BOARD,Applicable,1530.00,1530.00,0.000000,2025,10
pd-360,BEER PROJECT,Beer Project,EUR,Belgium,FINISHED PRODUCTS,Applicable,6381.15,6381.15,0.000000,2025,10
pd-361,BEER PROJECT,Beer Project,EUR,Belgium,KEGS,Applicable,1200.00,1200.00,0.000000,2025,10
pd-362,BENELUX SCIENTIFIC,Aptco Invest,EUR,Luxembourg,OTHER CONSUMABLES,Applicable,352.00,352.00,0.000000,2025,10
pd-363,BERG GMBH,Kajo Neukirchen GmbH,EUR,Germany,MAINTENANCE,Applicable,1290.00,1290.00,0.000000,2025,10
pd-364,BERNER BELGIEN,B.yond SE,EUR,Belgium,LOGISTICS,Applicable,278.12,278.12,0.000000,2025,10
pd-365,BESPOKE SRL,,EUR,Italy,MARKETING,Applicable,59104.52,59104.52,0.000000,2025,10
pd-366,BESTFOODS BELGIUM,,EUR,Belgium,CORRUGATED BOARD,Applicable,45415.00,45415.00,0.000000,2025,10
pd-367,BESTFOODS BELGIUM,,EUR,Belgium,FINISHED PRODUCTS,Applicable,69934.18,71194.95,0.018028,2025,10
pd-368,BETC,BETC,EUR,Belgium,MARKETING,Applicable,5000.00,5000.00,0.000000,2025,10
pd-369,BG prevent,BG prevent Träger e.V,EUR,Germany,MAINTENANCE,Applicable,3200.00,3200.00,0.000000,2025,10
pd-370,BIEMAR-BOIS,L.M. Biemar,EUR,Belgium,MAINTENANCE,Applicable,379.23,379.23,0.000000,2025,10
pd-371,BIOMERIEUX BENELUX,,EUR,The Netherlands,OTHER CONSUMABLES,Applicable,1063.60,1063.60,0.000000,2025,10
pd-372,BIRMINGHAM Subco ASTON MANOR,,EUR,United Kingdom,FINISHED PRODUCTS,Applicable,39685.46,79370.92,1.000000,2025,10
pd-373,BLANKEDALE,Blankedale,EUR,Belgium,FINISHED PRODUCTS,Applicable,39952.53,238817.97,4.977543,2025,10
pd-374,BLANKEDALE,Blankedale,EUR,Belgium,LOGISTICS,Applicable,75663.86,75663.86,0.000000,2025,10
pd-375,BLITS,,EUR,Belgium,PEOPLE,Applicable,586.50,586.50,0.000000,2025,10
pd-376,BLS labeling&logistic service Gmbh,BLS Labeling and Logistic Service GmbH,EUR,Germany,FINISHED PRODUCTS,Applicable,5257.56,47042.90,7.947668,2025,10
pd-377,BLS labeling&logistic service Gmbh,BLS Labeling and Logistic Service GmbH,EUR,Germany,LOGISTICS,Applicable,2450.00,2450.00,0.000000,2025,10
pd-378,BLUECLIFF OPLEIDINGEN,BlueCliff & Partners,EUR,Belgium,PEOPLE,Applicable,17778.27,17778.27,0.000000,2025,10
pd-379,BM AQUITAINE,AGENCE DES PARTICIPATIONS DE L'ETAT,EUR,France,LOGISTICS,Applicable,130.42,130.42,0.000000,2025,10
pd-380,BM NORD,AGENCE DES PARTICIPATIONS DE L'ETAT,EUR,France,LOGISTICS,Applicable,220.00,220.00,0.000000,2025,10
pd-381,BOGAERT TRANSMISSION,3A Beheer,EUR,Belgium,LOGISTICS,Applicable,280.00,280.00,0.000000,2025,10
pd-382,BOGAERT TRANSMISSION,3A Beheer,EUR,Belgium,MAINTENANCE,Applicable,25236.66,25236.66,0.000000,2025,10
pd-383,BOHEMIA HOP,"CHMELAŘSTVÍ, družstvo Žatec",EUR,United Kingdom,HOPS,Applicable,99792.00,87158.39,0.126599,2025,10
pd-384,BOHEMIA HOP,"CHMELAŘSTVÍ, družstvo Žatec",EUR,United Kingdom,OTHER RAW MATERIALS,Applicable,6092.20,5323.55,0.126170,2025,10
pd-385,BOMA NV,Bieba Consult,EUR,Belgium,MAINTENANCE,Applicable,1106.20,1324.36,0.197216,2025,10
pd-386,BOMA NV,Bieba Consult,EUR,Belgium,OFFICE UTILITIES,Applicable,174.65,174.65,0.000000,2025,10
pd-387,BOMA NV,Bieba Consult,EUR,Belgium,WORKING AND SAFETY MATERIALS,Applicable,405.60,405.60,0.000000,2025,10
pd-388,BOORTMALT,BOORTMALT,EUR,Belgium,MALT,Applicable,2263058.84,2315389.79,0.023124,2025,10
pd-389,BOORTMALT UK,BOORTMALT,EUR,United Kingdom,MALT,Applicable,3465481.44,3919108.84,0.130899,2025,10
pd-390,BOTTLE#1 / CLIVE THOMASON,,EUR,United Kingdom,CUSTOMERS,Applicable,1500.00,1500.00,0.000000,2025,10
pd-391,BP Europa SE Zweigniederlassung,,EUR,Austria,CUSTOMERS,Applicable,9000.00,9000.00,0.000000,2025,10
pd-392,BRASSERIE CAULIER,Famille Caulier Holding,EUR,Belgium,CORRUGATED BOARD,Applicable,3420.00,3420.00,0.000000,2025,10
pd-393,BRASSERIE CAULIER,Famille Caulier Holding,EUR,Belgium,FINISHED PRODUCTS,Applicable,4523.13,4524.87,0.000385,2025,10
pd-394,BRASSERIE CAULIER,Famille Caulier Holding,EUR,Belgium,PALLETS,Applicable,855.00,855.00,0.000000,2025,10
pd-395,BRASSERIE DE CHIMAY,Fondation Chimay - Wartoise,EUR,Belgium,CORRUGATED BOARD,Applicable,10395.00,10395.00,0.000000,2025,10
pd-396,BRASSERIE DE CHIMAY,Fondation Chimay - Wartoise,EUR,Belgium,FINISHED PRODUCTS,Applicable,32289.82,32291.22,0.000043,2025,10
pd-397,BRASSERIE DE CHIMAY,Fondation Chimay - Wartoise,EUR,Belgium,KEGS,Applicable,6840.00,6840.00,0.000000,2025,10
pd-398,BRASSERIE DU BOCQ,Lenrec,EUR,Belgium,CORRUGATED BOARD,Applicable,261.00,261.00,0.000000,2025,10
pd-399,BRASSERIE DU BOCQ,Lenrec,EUR,Belgium,FINISHED PRODUCTS,Applicable,385.96,385.96,0.000000,2025,10
