id,supplier,parentSupplier,zone,country,category,kpiApplicability,invoiceOnTimeCount,totalPoLines,year,month
iot-16103,Access Systems,EMIBIS S.R.L.,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,3
iot-16104,Acor,ACOR,EUR,The Netherlands,LOGISTICS,Applicable,28,28,2026,3
iot-16105,Acorn Recruitment Ltd,HB COLLECTOR,EUR,United Kingdom,PEOPLE,Applicable,328,384,2026,3
iot-16106,Adecco UK Ltd,ADECCO GROUP,EUR,United Kingdom,PEOPLE,Applicable,11,11,2026,3
iot-16107,Adelholzener Alpenquellen GmbH,"Kongregation der Barmherzigen Schwestern vom heiligen Vinzenz von Paul, Mutterhaus München",EUR,Germany,FINISHED PRODUCTS,Applicable,129,162,2026,3
iot-16108,Adelholzener Alpenquellen GmbH,"Kongregation der Barmherzigen Schwestern vom heiligen Vinzenz von Paul, Mutterhaus München",EUR,Germany,PALLETS,Applicable,97,102,2026,3
iot-16109,Adolf Leber,Karoline Leber,EUR,Germany,MAINTENANCE,Applicable,2,3,2026,3
iot-16110,Adolf Würth GmbH & Co. KG,Adolf Würth GmbH & Co. KG,EUR,Germany,MAINTENANCE,Applicable,7,7,2026,3
iot-16111,Adolf Würth GmbH & Co. KG,Adolf Würth GmbH & Co. KG,EUR,Germany,OFFICE UTILITIES,Applicable,1,1,2026,3
iot-16112,Advanced Labelling Systems Ltd,POSSEHL-STIFTUNG,EUR,United Kingdom,OFFICE UTILITIES,Applicable,2,2,2026,3
iot-16113,Advanced Process Solutions Ltd,LAUREL FARM HOLDINGS LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,11,11,2026,3
iot-16114,Aesseal Plc.,A E S ENGINEERING,EUR,United Kingdom,MAINTENANCE,Applicable,7,7,2026,3
iot-16115,Aetna UK Ltd,AETNA GROUP HOLDING SPA,EUR,United Kingdom,MAINTENANCE,Applicable,4,4,2026,3
iot-16116,Aetna UK Ltd,AETNA GROUP HOLDING SPA,EUR,United Kingdom,OFFICE UTILITIES,Applicable,1,1,2026,3
iot-16117,Agilent Technologies,Agilent Technologies Germany Holding GmbH,EUR,Germany,FEES,Applicable,1,1,2026,3
iot-16118,Air Liquide Deutschland GmbH,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,EUR,Germany,MAINTENANCE,Applicable,2,2,2026,3
iot-16119,Air Liquide UK Limited,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,EUR,United Kingdom,ENERGY & FLUIDS,Applicable,0,2,2026,3
iot-16120,Air Liquide UK Limited,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,EUR,United Kingdom,MAINTENANCE,Applicable,4,4,2026,3
iot-16121,Air Products,"Air Products and Chemicals, Inc.",EUR,Luxembourg,ENERGY & FLUIDS,Applicable,4,4,2026,3
iot-16122,Air Products,"Air Products and Chemicals, Inc.",EUR,Luxembourg,MAINTENANCE,Applicable,2,2,2026,3
iot-16123,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Belgium,FOLDING CARTONS,Applicable,2,2,2026,3
iot-16124,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Belgium,MARKETING,Applicable,18,18,2026,3
iot-16125,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,France,MARKETING,Applicable,2,2,2026,3
iot-16126,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Germany,MAINTENANCE,Applicable,1,1,2026,3
iot-16127,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Germany,MARKETING,Applicable,27,28,2026,3
iot-16128,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Italy,MARKETING,Applicable,0,1,2026,3
iot-16129,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,The Netherlands,MARKETING,Applicable,2,4,2026,3
iot-16130,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,4,4,2026,3
iot-16131,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,United Kingdom,MARKETING,Applicable,9,10,2026,3
iot-16132,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,United Kingdom,SALES,Applicable,5,5,2026,3
iot-16133,Alain DE LOECKER,Alain De Loecker,EUR,Belgium,CORRUGATED BOARD,Applicable,1,1,2026,3
iot-16134,Albert Handtmann Armaturenfabrik,Arthur Handtmann Familienstiftung,EUR,Germany,MAINTENANCE,Applicable,0,2,2026,3
iot-16135,Alberti G. e Santi R.,ALBERTI GERMANO E SANTI ROMANO SRL,EUR,United Kingdom,LOGISTICS,Applicable,4,4,2026,3
iot-16136,Alfa Energy LTd,"Edison Energy Group, Inc.",EUR,Belgium,ENERGY & FLUIDS,Applicable,0,1,2026,3
iot-16137,Alfa Laval Benelux BV,Alfa Laval AB,EUR,Belgium,MAINTENANCE,Applicable,2,3,2026,3
iot-16138,Alfa Laval Ltd,Alfa Laval AB,EUR,United Kingdom,MAINTENANCE,Applicable,1,1,2026,3
iot-16139,Alfaflex,ALFAFLEX,EUR,Belgium,MAINTENANCE,Applicable,5,5,2026,3
iot-16140,AllSign BV,Allsign,EUR,Belgium,LOGISTICS,Applicable,1,1,2026,3
iot-16141,AllSign BV,Allsign,EUR,Belgium,WORKING AND SAFETY MATERIALS,Applicable,1,1,2026,3
iot-16142,Almdudler Deutschland GmbH,"""Almdudler-Limonade"" A. & S. Klein GmbH & Co KG",EUR,Germany,FINISHED PRODUCTS,Applicable,0,1,2026,3
iot-16143,Almdudler Deutschland GmbH,"""Almdudler-Limonade"" A. & S. Klein GmbH & Co KG",EUR,Germany,PALLETS,Applicable,3,3,2026,3
iot-16144,Alterval Benelux BV,Alterval,EUR,The Netherlands,CO-PRODUCTS,Applicable,1,1,2026,3
iot-16145,Altrad Services,ALTRAD PARTICIPATIONS,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,3
iot-16146,"Amazon Business EU SARL, sede secon","Amazon.com, Inc.",EUR,Italy,OFFICE UTILITIES,Applicable,1,1,2026,3
iot-16147,"Amazon Business EU SARL, sede secon","Amazon.com, Inc.",EUR,Italy,TRAVEL,Applicable,5,5,2026,3
iot-16148,Ammat Glass Industries FZE,AMMAT GLASS INDUSTRIES,EUR,Belgium,BOTTLES,Applicable,2,4,2026,3
iot-16149,Ammat Glass Industries FZE,AMMAT GLASS INDUSTRIES,EUR,Germany,BOTTLES,Applicable,3,3,2026,3
iot-16150,Anckaerts Belting,Anckaerts Belting,EUR,Belgium,MAINTENANCE,Applicable,0,2,2026,3
iot-16151,Antoine N.V. SA,ETS ANTOINE,EUR,Belgium,BEER DISPENSE MATERIALS,Applicable,11,15,2026,3
iot-16152,Antoine N.V. SA,ETS ANTOINE,EUR,The Netherlands,BEER DISPENSE MATERIALS,Applicable,2,2,2026,3
iot-16153,Anton Paar Germany GmbH,SANTNER PRIVATSTIFTUNG,EUR,Germany,OTHER CONSUMABLES,Applicable,2,2,2026,3
iot-16154,Anton Paar ltd CAPEX,SANTNER PRIVATSTIFTUNG,EUR,United Kingdom,MAINTENANCE,Applicable,0,78,2026,3
iot-16155,Aon UK Limited,AON PUBLIC LIMITED COMPANY,EUR,United Kingdom,MARKETING,Applicable,6,6,2026,3
iot-16156,Apleona HSG B.V.,Panaleo Equityco S.à r.l.,EUR,The Netherlands,SERVICES,Applicable,117,166,2026,3
iot-16157,Apleona HSG BVBA,Panaleo Equityco S.à r.l.,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,3
iot-16158,Apleona HSG BVBA,Panaleo Equityco S.à r.l.,EUR,Belgium,SERVICES,Applicable,598,628,2026,3
iot-16159,Apleona HSG Limited,APLEONA HSG,EUR,United Kingdom,SERVICES,Applicable,201,203,2026,3
iot-16160,Apleona HSG SAS,APLEONA HSG,EUR,France,SERVICES,Applicable,0,22,2026,3
iot-16161,Apleona HSG Sarl,Panaleo Equityco S.à r.l.,EUR,Luxembourg,SERVICES,Applicable,3,33,2026,3
iot-16162,Apleona HSG s.r.o.,Panaleo Equityco S.à r.l.,EUR,ZCC-Prague,SERVICES,Applicable,5,18,2026,3
iot-16163,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,BEER DISPENSE MATERIALS,Applicable,1,1,2026,3
iot-16164,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,FEES,Applicable,0,1,2026,3
iot-16165,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,MAINTENANCE,Applicable,5,8,2026,3
iot-16166,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,SERVICES,Applicable,75,164,2026,3
iot-16167,Apleona Nordost GmbH,APLEONA HSG,EUR,Germany,TRAVEL,Applicable,10,10,2026,3
iot-16168,Aquacool Ltd,AQUACOOL LTD.,EUR,United Kingdom,PEOPLE,Applicable,8,8,2026,3
iot-16169,Arcas Law,Arcas Advocaten,EUR,Belgium,LEGAL,Applicable,36,50,2026,3
iot-16170,"Archidona 1, S.L.",WATT DEVELOPMENT,EUR,Belgium,ENERGY & FLUIDS,Applicable,1,1,2026,3
iot-16171,"Archidona 2, S.L.",WATT DEVELOPMENT,EUR,Belgium,ENERGY & FLUIDS,Applicable,1,1,2026,3
iot-16172,Arctos Industriekälte AG,Arctos Industriekälte AG,EUR,Germany,MAINTENANCE,Applicable,7,8,2026,3
iot-16173,Ardagh Glass Dongen,ARDAGH GROUP,EUR,Belgium,BOTTLES,Applicable,2,64,2026,3
iot-16174,Ardagh Glass Dongen,ARDAGH GROUP,EUR,Belgium,MAINTENANCE,Applicable,2,2,2026,3
iot-16175,Ardagh Glass GmbH,ARDAGH GROUP,EUR,Belgium,BOTTLES,Applicable,65,66,2026,3
iot-16176,Ardagh Glass GmbH,ARDAGH GROUP,EUR,Belgium,OTHER PACKAGING,Applicable,3,3,2026,3
iot-16177,Ardagh Glass GmbH,ARDAGH GROUP,EUR,Germany,BOTTLES,Applicable,431,438,2026,3
iot-16178,Ardagh Glass GmbH,ARDAGH GROUP,EUR,Germany,OTHER PACKAGING,Applicable,2,2,2026,3
iot-16179,Ardagh Glass SA,ARDAGH GROUP,EUR,Belgium,BOTTLES,Applicable,70,70,2026,3
iot-16180,Ardagh Glass SA,ARDAGH GROUP,EUR,Germany,BOTTLES,Applicable,139,139,2026,3
iot-16181,Ardagh Metal Beverage Trading,ARDAGH GROUP,EUR,Belgium,CANS,Applicable,94,175,2026,3
iot-16182,Ardagh Metal Beverage Trading,ARDAGH GROUP,EUR,Belgium,OFFICE UTILITIES,Applicable,0,1,2026,3
iot-16183,Ardagh Metal Beverage Trading,ARDAGH GROUP,EUR,Germany,MARKETING,Applicable,0,2,2026,3
iot-16184,Ardagh Metal Beverage Trading,ARDAGH GROUP,EUR,The Netherlands,MARKETING,Applicable,0,1,2026,3
iot-16185,Ardagh Metal Beverage Trading Germa,ARDAGH GROUP,EUR,Germany,CANS,Applicable,16,105,2026,3
iot-16186,Ardagh Metal Beverage Trading Germa,ARDAGH GROUP,EUR,Germany,OTHER PACKAGING,Applicable,0,1,2026,3
iot-16187,Ardagh Metal Beverage Trading UK Li,ARDAGH GROUP,EUR,United Kingdom,CANS,Applicable,296,380,2026,3
iot-16188,Ardagh Metal Beverage Trading UK Li,ARDAGH GROUP,EUR,United Kingdom,MARKETING,Applicable,0,3,2026,3
iot-16189,Arendt&Medernach SA,ARENDT & MEDERNACH ASCTN,EUR,Belgium,LEGAL,Applicable,0,1,2026,3
iot-16190,Armaturenwerk Hötensleben GmbH,VARGUS LTD.,EUR,Germany,MAINTENANCE,Applicable,4,4,2026,3
iot-16191,Armstrong Site Services,Armstrong Site Services,EUR,United Kingdom,MAINTENANCE,Applicable,35,35,2026,3
iot-16192,Ascento,T-GROEP,EUR,Belgium,PEOPLE,Applicable,0,1,2026,3
iot-16193,Aspera Brauerei Riese GmbH,ASPERA BRAUEREI RIESE,EUR,Germany,MALT,Applicable,2,2,2026,3
iot-16194,Aspera Brauerei Riese GmbH,ASPERA BRAUEREI RIESE,EUR,Germany,SUGAR,Applicable,1,1,2026,3
iot-16195,Assa Abloy Entrance Systems,ASSA ABLOY,EUR,Belgium,MAINTENANCE,Applicable,6,6,2026,3
iot-16196,Astir Vitogiannis Bros SA,ASTIR VITOGIANNIS BROS,EUR,United Kingdom,METAL CLOSURES,Applicable,9,14,2026,3
iot-16197,Atlas Copco Vacuum Belgium NV,ATLAS COPCO,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,3
iot-16198,Augustiner-Bräu Wagner KG,Augustiner-Bräu Wagner KG,EUR,Germany,FINISHED PRODUCTS,Applicable,5,12,2026,3
iot-16199,Augustiner-Bräu Wagner KG,Augustiner-Bräu Wagner KG,EUR,Germany,PALLETS,Applicable,8,8,2026,3
iot-16200,Automotive Aarschot NV,Van Mossel Automotive Group Belux,EUR,Belgium,LOGISTICS,Applicable,2,2,2026,3
iot-16201,Avangard Malz Ag,"JSC ""BANK AVANGARD"" JSCo",EUR,Germany,MALT,Applicable,47,47,2026,3
iot-16202,Avery Weigh-Tronix,Illinois Tool Works Inc.,EUR,United Kingdom,MAINTENANCE,Applicable,1,1,2026,3
iot-16203,AxFlow B.V.,A Johnson & Co. AB,EUR,Belgium,MAINTENANCE,Applicable,1,4,2026,3
iot-16204,AxFlow GmbH,A Johnson & Co. AB,EUR,Germany,MAINTENANCE,Applicable,3,5,2026,3
iot-16205,Axiom Global Limited,Axiom Global Inc.,EUR,Belgium,LEGAL,Applicable,1,3,2026,3
iot-16206,Ayeksie Consult,Ayeksie Consulting,EUR,Belgium,LOGISTICS,Applicable,16,16,2026,3
iot-16207,BA Glass,CAN PACK,EUR,Germany,BOTTLES,Applicable,4,4,2026,3
iot-16208,BACARDI NEDERLAND,Bacardi Limited,EUR,The Netherlands,FINISHED PRODUCTS,Applicable,118,132,2026,3
iot-16209,BALTIMORE AIRCOIL INTERNATIONAL,Amsted Industries Incorporated,EUR,Belgium,MAINTENANCE,Applicable,0,1,2026,3
iot-16210,BARRON WOOD DISTRUBITION LTD,BARRON WOOD DISTRIBUTION GROUP LIMITED,EUR,United Kingdom,LOGISTICS,Applicable,5,5,2026,3
iot-16211,BASF BELGIUM,BASF SE,EUR,Belgium,MAINTENANCE,Applicable,0,1,2026,3
iot-16212,BAYERISCHE FLASCHEN-GLASHÜTTEN,Wiegand-Glas Holding GmbH,EUR,Belgium,BOTTLES,Applicable,55,55,2026,3
iot-16213,BAYERISCHE FLASCHEN-GLASHÜTTEN,Wiegand-Glas Holding GmbH,EUR,Germany,BOTTLES,Applicable,3,3,2026,3
iot-16214,BAYERISCHE FLASCHEN-GLASHÜTTEN,Wiegand-Glas Holding GmbH,EUR,The Netherlands,BOTTLES,Applicable,1,1,2026,3
iot-16215,BBC,BBC Parts,EUR,Luxembourg,MAINTENANCE,Applicable,1,1,2026,3
iot-16216,BBF,BBF,EUR,Belgium,FINISHED PRODUCTS,Applicable,11,11,2026,3
iot-16217,BBF,BBF,EUR,Belgium,PALLETS,Applicable,1,1,2026,3
iot-16218,BBULL TECHNOLOGY / STRATEC CON,BULL Verwaltungs- und Beteiligungsgesellschaft mbH,EUR,Germany,LOGISTICS,Applicable,1,1,2026,3
iot-16219,BBULL TECHNOLOGY / STRATEC CON,BULL Verwaltungs- und Beteiligungsgesellschaft mbH,EUR,Germany,MAINTENANCE,Applicable,1,1,2026,3
iot-16220,BDO Assurance GmbH Wirtschaftsprüfu,BDO Austria Holding Wirtschaftsprüfung GmbH,EUR,Austria,LEGAL,Applicable,2,2,2026,3
iot-16221,BEEDIRECT,Fortress ICT Business Holding B.V.,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,3
iot-16222,BEEDIRECT,Fortress ICT Business Holding B.V.,EUR,Belgium,TECHNOLOGY,Applicable,4,5,2026,3
iot-16223,BEEDIRECT,Fortress ICT Business Holding B.V.,EUR,The Netherlands,OFFICE UTILITIES,Applicable,2,3,2026,3
iot-16224,BEEDIRECT,Fortress ICT Business Holding B.V.,EUR,The Netherlands,OTHER CONSUMABLES,Applicable,1,1,2026,3
iot-16225,BEEDIRECT,Fortress ICT Business Holding B.V.,EUR,The Netherlands,TECHNOLOGY,Applicable,1,1,2026,3
iot-16226,BEER PROJECT,Beer Project,EUR,Belgium,CORRUGATED BOARD,Applicable,1,1,2026,3
iot-16227,BEER PROJECT,Beer Project,EUR,Belgium,FINISHED PRODUCTS,Applicable,0,3,2026,3
iot-16228,BEER PROJECT,Beer Project,EUR,Belgium,KEGS,Applicable,1,1,2026,3
iot-16229,BELGIUM BEER EXPORT,Ardent Invest,EUR,Belgium,FINISHED PRODUCTS,Applicable,4,4,2026,3
iot-16230,BELGIUM BEER EXPORT,Ardent Invest,EUR,Belgium,KEGS,Applicable,2,2,2026,3
iot-16231,BERG GMBH,Kajo Neukirchen GmbH,EUR,Germany,MAINTENANCE,Applicable,3,3,2026,3
iot-16232,BIEMAR-BOIS,L.M. Biemar,EUR,Belgium,MAINTENANCE,Applicable,0,1,2026,3
iot-16233,BINTZ TECHNICS NV,Bintz Automation Management,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,3
iot-16234,BIOMERIEUX,COMPAGNIE MERIEUX ALLIANCE,EUR,Belgium,MAINTENANCE,Applicable,0,1,2026,3
iot-16235,BIOMERIEUX,COMPAGNIE MERIEUX ALLIANCE,EUR,Belgium,OTHER CONSUMABLES,Applicable,2,2,2026,3
iot-16236,BIOMERIEUX BENELUX,COMPAGNIE MERIEUX ALLIANCE,EUR,The Netherlands,OTHER CONSUMABLES,Applicable,2,2,2026,3
iot-16237,BLANKEDALE,Blankedale,EUR,Belgium,FINISHED PRODUCTS,Applicable,11,19,2026,3
iot-16238,BLANKEDALE,Blankedale,EUR,Belgium,LOGISTICS,Applicable,161,164,2026,3
iot-16239,BLG Industrielogistik GmbH & Co. KG,Bundesland Bremen,EUR,Germany,LOGISTICS,Applicable,1,1,2026,3
iot-16240,BLS labeling&logistic service Gmbh,BLS Labeling and Logistic Service GmbH,EUR,Germany,FINISHED PRODUCTS,Applicable,2,3,2026,3
iot-16241,BLS labeling&logistic service Gmbh,BLS Labeling and Logistic Service GmbH,EUR,Germany,LOGISTICS,Applicable,25,33,2026,3
iot-16242,BLS labeling&logistic service Gmbh,BLS Labeling and Logistic Service GmbH,EUR,Germany,MAINTENANCE,Applicable,1,1,2026,3
iot-16243,BLUECLIFF OPLEIDINGEN,BlueCliff & Partners,EUR,Belgium,PEOPLE,Applicable,2,2,2026,3
iot-16244,BM AQUITAINE,AGENCE DES PARTICIPATIONS DE L'ETAT,EUR,France,LOGISTICS,Applicable,5,5,2026,3
iot-16245,BM NORD,AGENCE DES PARTICIPATIONS DE L'ETAT,EUR,France,LOGISTICS,Applicable,1,1,2026,3
iot-16246,BOC Limited,LINDE PUBLIC LIMITED COMPANY,EUR,United Kingdom,ENERGY & FLUIDS,Applicable,0,3,2026,3
iot-16247,BOGAERT TRANSMISSION,3A Beheer,EUR,Belgium,MAINTENANCE,Applicable,15,26,2026,3
iot-16248,BOHEMIA HOP,CHMELARSTVI DRUZSTVO ZATEC,EUR,Belgium,HOPS,Applicable,1,1,2026,3
iot-16249,BOHEMIA HOP,CHMELARSTVI DRUZSTVO ZATEC,EUR,Belgium,RAW MATERIALS,Applicable,3,3,2026,3
iot-16250,BOMA NV,Bieba Consult,EUR,Belgium,MAINTENANCE,Applicable,1,2,2026,3
iot-16251,BOMA NV,Bieba Consult,EUR,Belgium,OFFICE UTILITIES,Applicable,2,3,2026,3
iot-16252,BONG S.A.S.,Bong AB,EUR,France,OFFICE UTILITIES,Applicable,1,3,2026,3
iot-16253,BONG S.A.S.,Bong AB,EUR,France,OTHER CONSUMABLES,Applicable,0,1,2026,3
iot-16254,BOORTMALT,BOORTMALT,EUR,Belgium,MALT,Applicable,134,211,2026,3
iot-16255,BOORTMALT UK,BOORTMALT,EUR,United Kingdom,MALT,Applicable,175,176,2026,3
iot-16256,BPI INSTRUMENTS,BPI Instruments,EUR,Belgium,MAINTENANCE,Applicable,0,3,2026,3
iot-16257,BR. VANUXEEM (EF),Brasserie Vanuxeem Brouwerij,EUR,Belgium,CORRUGATED BOARD,Applicable,0,2,2026,3
iot-16258,BR. VANUXEEM (EF),Brasserie Vanuxeem Brouwerij,EUR,Belgium,FINISHED PRODUCTS,Applicable,1,1,2026,3
iot-16259,BRANDGALAXY GmbH,BRANDGALAXY GmbH,EUR,Germany,LOGISTICS,Applicable,1,1,2026,3
iot-16260,BRASSERIE CAULIER,Famille Caulier Holding,EUR,Belgium,FINISHED PRODUCTS,Applicable,4,4,2026,3
iot-16261,BRASSERIE CAULIER,Famille Caulier Holding,EUR,Belgium,PALLETS,Applicable,2,2,2026,3
iot-16262,BRASSERIE DE CHIMAY,Fondation Chimay - Wartoise,EUR,Belgium,CORRUGATED BOARD,Applicable,3,3,2026,3
iot-16263,BRASSERIE DE CHIMAY,Fondation Chimay - Wartoise,EUR,Belgium,FINISHED PRODUCTS,Applicable,9,9,2026,3
iot-16264,BRASSERIE DE CHIMAY,Fondation Chimay - Wartoise,EUR,Belgium,KEGS,Applicable,3,3,2026,3
iot-16265,BRASSERIE DE LA SENNE,Brasserie de la Senne,EUR,Belgium,CORRUGATED BOARD,Applicable,1,1,2026,3
iot-16266,BRASSERIE DE LA SENNE,Brasserie de la Senne,EUR,Belgium,KEGS,Applicable,1,1,2026,3
iot-16267,BRASSERIE DU BOCQ,Lenrec,EUR,Belgium,FINISHED PRODUCTS,Applicable,0,2,2026,3
iot-16268,BRASSERIE DUPONT,Brasserie Dupont,EUR,Belgium,CORRUGATED BOARD,Applicable,1,1,2026,3
iot-16269,BRASSERIE DUPONT,Brasserie Dupont,EUR,Belgium,FINISHED PRODUCTS,Applicable,2,2,2026,3
iot-16270,BRASSERIE DUPONT,Brasserie Dupont,EUR,Belgium,TRAVEL,Applicable,1,1,2026,3
iot-16271,BRAUEREI HORNECK GMBH & CO KG,Brauerei Horneck GmbH & Co. KG,EUR,Germany,FINISHED PRODUCTS,Applicable,0,7,2026,3
iot-16272,BRAUEREI HORNECK GMBH & CO KG,Brauerei Horneck GmbH & Co. KG,EUR,Germany,PALLETS,Applicable,4,8,2026,3
iot-16273,BRENNTAG,Brenntag SE,EUR,Belgium,SERVICES,Applicable,0,1,2026,3
iot-16274,"BRICK, realizace interiérů s.r.o.",BRICK HOLDING s.r.o.,EUR,ZCC-Prague,SERVICES,Applicable,1,1,2026,3
iot-16275,BRIGGS OF BURTON Plc,"CIMC Liquid Process Technology Co., Ltd.",EUR,United Kingdom,MAINTENANCE,Applicable,4,13,2026,3
iot-16276,BROES-INGREDIENTS,BROES INGREDIENTS,EUR,Belgium,ADJUNCTS,Applicable,1,1,2026,3
iot-16277,BRONOX,BRONOX,EUR,Belgium,MAINTENANCE,Applicable,12,12,2026,3
iot-16278,BROUWERIJ BOON,Brouwerij Stokerij De Groene Leeuw,EUR,Belgium,CORRUGATED BOARD,Applicable,5,5,2026,3
iot-16279,BROUWERIJ BOON,Brouwerij Stokerij De Groene Leeuw,EUR,Belgium,FINISHED PRODUCTS,Applicable,7,12,2026,3
iot-16280,BROUWERIJ BOON,Brouwerij Stokerij De Groene Leeuw,EUR,Belgium,KEGS,Applicable,1,1,2026,3
iot-16281,BROUWERIJ BOON,Brouwerij Stokerij De Groene Leeuw,EUR,Belgium,PALLETS,Applicable,3,3,2026,3
iot-16282,BROUWERIJ DE BRABANDERE,Théléo,EUR,Belgium,CORRUGATED BOARD,Applicable,1,1,2026,3
iot-16283,BROUWERIJ DE BRABANDERE,Théléo,EUR,Belgium,FINISHED PRODUCTS,Applicable,3,4,2026,3
iot-16284,BROUWERIJ DE BRABANDERE,Théléo,EUR,Belgium,KEGS,Applicable,0,1,2026,3
iot-16285,BROUWERIJ DE BRABANDERE,Théléo,EUR,Belgium,PALLETS,Applicable,1,2,2026,3
iot-16286,BROUWERIJ DE DOOL,De Dool,EUR,Belgium,CORRUGATED BOARD,Applicable,1,1,2026,3
iot-16287,BROUWERIJ DE DOOL,De Dool,EUR,Belgium,FINISHED PRODUCTS,Applicable,4,4,2026,3
iot-16288,BROUWERIJ DE HALVE MAAN,H.M. Group,EUR,Belgium,CORRUGATED BOARD,Applicable,8,8,2026,3
iot-16289,BROUWERIJ DE HALVE MAAN,H.M. Group,EUR,Belgium,FINISHED PRODUCTS,Applicable,28,28,2026,3
iot-16290,BROUWERIJ DE HALVE MAAN,H.M. Group,EUR,Belgium,KEGS,Applicable,4,4,2026,3
iot-16291,BROUWERIJ DE HALVE MAAN,H.M. Group,EUR,Belgium,PALLETS,Applicable,10,10,2026,3
iot-16292,BROUWERIJ DE HALVE MAAN,H.M. Group,EUR,Belgium,PLASTIC CRATES,Applicable,1,1,2026,3
iot-16293,BROUWERIJ DE KROON,De Kroon,EUR,Belgium,CORRUGATED BOARD,Applicable,1,1,2026,3
iot-16294,BROUWERIJ DE KROON,De Kroon,EUR,Belgium,FINISHED PRODUCTS,Applicable,1,1,2026,3
iot-16295,BROUWERIJ OMER VANDER GHINSTE,Panta,EUR,Belgium,CORRUGATED BOARD,Applicable,7,7,2026,3
iot-16296,BROUWERIJ OMER VANDER GHINSTE,Panta,EUR,Belgium,FINISHED PRODUCTS,Applicable,26,28,2026,3
iot-16297,BROUWERIJ OMER VANDER GHINSTE,Panta,EUR,Belgium,PALLETS,Applicable,2,2,2026,3
iot-16298,BROUWERIJ ROMAN,Cobrero,EUR,Belgium,CORRUGATED BOARD,Applicable,1,1,2026,3
iot-16299,BROUWERIJ ROMAN,Cobrero,EUR,Belgium,FINISHED PRODUCTS,Applicable,5,5,2026,3
iot-16300,BROUWERIJ ROMAN,Cobrero,EUR,Belgium,KEGS,Applicable,1,1,2026,3
iot-16301,BROUWERIJ ROMAN,Cobrero,EUR,Belgium,PALLETS,Applicable,5,5,2026,3
iot-16302,BROUWERIJ ST. BERNARD,Garnsey,EUR,Belgium,CORRUGATED BOARD,Applicable,1,2,2026,3
iot-16303,BROUWERIJ ST. BERNARD,Garnsey,EUR,Belgium,FINISHED PRODUCTS,Applicable,14,17,2026,3
iot-16304,BROUWERIJ ST. BERNARD,Garnsey,EUR,Belgium,KEGS,Applicable,0,1,2026,3
iot-16305,BROUWERIJ ST. BERNARD,Garnsey,EUR,Belgium,PALLETS,Applicable,6,10,2026,3
iot-16306,BROUWERIJ VAN HONSEBROUCK,Xavest,EUR,Belgium,CORRUGATED BOARD,Applicable,5,5,2026,3
iot-16307,BROUWERIJ VAN HONSEBROUCK,Xavest,EUR,Belgium,FINISHED PRODUCTS,Applicable,23,35,2026,3
iot-16308,BROUWERIJ VAN HONSEBROUCK,Xavest,EUR,Belgium,KEGS,Applicable,3,3,2026,3
iot-16309,BROUWERIJ VAN HONSEBROUCK,Xavest,EUR,Belgium,PALLETS,Applicable,7,7,2026,3
iot-16310,BROUWERIJ VAN STEENBERGE,Brouwerij Van Steenberge,EUR,Belgium,FINISHED PRODUCTS,Applicable,1,1,2026,3
iot-16311,BUCA,BIC GROEP B.V.,EUR,The Netherlands,BEER DISPENSE MATERIALS,Applicable,2,2,2026,3
iot-16312,BUCHRNHORNEN,Buchrnhornen B.V.,EUR,The Netherlands,WORKING AND SAFETY MATERIALS,Applicable,1,1,2026,3
iot-16313,BUHLER GmbH,Bühler Holding AG,EUR,Belgium,MAINTENANCE,Applicable,0,1,2026,3
iot-16314,BUHLER GmbH,Bühler Holding AG,EUR,Germany,MAINTENANCE,Applicable,1,1,2026,3
iot-16315,BUISSET HIGH TECH,BUISSET,EUR,Belgium,MAINTENANCE,Applicable,2,2,2026,3
