id,supplier,parentSupplier,zone,country,category,scorecard_category,kpiApplicability,supplierApprovalStatus,greenCount,yellowCount,redCount,naCount,blankCount,year
sa-1965,Malt Jinan Sijihong,Malt Jinan Sijihong,APAC,China,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-1966,Malt Laiwu Luzhong,Malt Laiwu Luzhong,APAC,China,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-1967,Malt YST (Supertime) Changle,Malt YST (Supertime) Changle,APAC,China,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-1968,Malteria Cartagena (Tropical),Malteria Cartagena (Tropical),MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1969,Malteria Cebadas y Maltas,Malteria Cebadas y Maltas,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1970,Malteria Guayaquil,Malteria Guayaquil,MAZ,Ecuador,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1971,Malteria Lima,Malteria Lima,MAZ,Peru,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1972,Malteria Lima Corn,Malteria Lima Corn,MAZ,Peru,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1973,Malteria Tibito,Malteria Tibito,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1974,Malteria Zacatecas,Malteria Zacatecas,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1975,Malteurop,MALTEUROP,EUR,France,Raw Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-1976,Malteurop,MALTEUROP,EUR,Germany,Raw Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-1977,Malteurop,MALTEUROP,EUR,Germany,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-1978,Malteurop,MALTEUROP,EUR,Spain,Raw Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-1979,Malteurop,MALTEUROP,NAZ,Canada,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1980,Malteurop,MALTEUROP,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-1981,Malteurop,Malteurop,APAC,Australia,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-1982,Malteurop,Malteurop,APAC,China,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-1983,Malteurop,Malteurop,SAZ,Spain,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-1984,Malteurop Meoqui,MALTEUROP,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-1985,Malteurop via Vivescia,MALTEUROP,EUR,France,Raw Materials,DIRECT,Applicable,Approved for Trials,0,0,0,0,4,2026
sa-1986,Malteurop via Vivescia,MALTEUROP,EUR,France,Raw Materials,DIRECT,Applicable,Disallowed,0,0,0,0,1,2026
sa-1987,Maltexco,Maltexco S.A.,MAZ,,Raw Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-1988,Maltexco S.A,MALTEXCO,SAZ,Chile,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1989,Mandlachem,Mandlachem,AFR,South Africa,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-1990,Manuchar,MANUCHAR COLOMBIA CIA S A S,MAZ,Peru,Broker/Distributor,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1991,Manuchar South Africa (corporate),Manuchar South Africa (corporate),AFR,South Africa,Broker/Distributor,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-1992,Marcel Carrageenan,Marcel Carrageenan,EUR,Philippines,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-1993,Maritime Paper,Maritime Containers Limited,NAZ,Canada,Packaging Materials,DIRECT,Applicable,Approved,0,2,0,0,0,2026
sa-1994,Martin Marietta,Martin Marietta,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1995,Maselis,MASELIS,EUR,Belgium,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1996,Maselis,MASELIS,EUR,Hungary,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1997,Massmould,Massmould,APAC,United Kingdom,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-1998,Masterstroke (corporate),Masterstroke (corporate),AFR,Nigeria,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-1999,Mauritius Sugar Syndicate,Mauritius Sugar Syndicate,EUR,Mauritius,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2000,Mays Chemical Co,"Ravago Holdings America, Inc.",NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2001,McCormick and Co.,MCCORMICK & COMPANY INC,NAZ,,Raw Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2002,McCormick and Co.,MCCORMICK & COMPANY INC,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2003,Meelunie B.V,Meelunie B.V,AFR,Netherlands,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2004,Mega-Inliner,Mega-Inliner International Group B.V.,EUR,Netherlands,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2005,Mehta Flex,MEHTA FLEX LLP,APAC,India,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2006,Mekong Flour Mills Company Limited,Mekong Flour Mills Company Limited,APAC,Vietnam,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2007,Merck Peruana,MERCK Kommanditgesellschaft auf Aktien,MAZ,Peru,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2008,Metal Crowns,Metal Crowns,AFR,Kenya,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2009,Metarom,METAROM GLOBAL,EUR,France,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2010,Metl,Metl,AFR,Tanzania,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2011,Metro Plastics,Metro Plastics,APAC,India,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2012,Mianzhu-Hongsen,Mianzhu-Hongsen,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2013,Micro Matic,MICRO MATIC,EUR,Denmark,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2014,Micro Matic,MICRO MATIC,EUR,Lithuania,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2015,Micro Matic,Micro Matic A/S,APAC,China,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2016,Micronized Food Products,Micronized Food Products,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2017,Miles Chemical Co Inc,Miles Chemical Co Inc,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2018,Millchem,MILLCHEM (PTY) LTD,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2019,Millfoods Company (corporate),MILLFOODS COMPANY,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2020,Milne Fruit Products,Milne Fruit Products,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2021,Minasfruit Agroindustria Ltda,MINASFRUIT AGROINDUSTRIA LTDA,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2022,Mitchel-Lincoln St. Laurent,Mitchel-Lincoln Packaging Ltd,NAZ,Canada,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2023,Modern Flexibles Packaging,Modern Flexibles Packaging,AFR,Tanzania,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2024,Modulo Valle,Modulo Valle,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2025,Mogaz,Mogaz,AFR,Mozambique,Raw Materials,DIRECT,Applicable,Disallowed,0,0,0,0,1,2026
sa-2026,Molino Sonora Aguazul,Molino Sonora Aguazul,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved for Trials,0,0,0,0,1,2026
sa-2027,Molino Sonora Lérida,Molino Sonora Lérida,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2028,Molino Sonora Montería,Molino Sonora Montería,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2029,Molino Sonora Purificación,Molino Sonora Purificación,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved for Trials,0,0,0,0,1,2026
sa-2030,Molino Sonora Villavicencio,Molino Sonora Villavicencio,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2031,Molinos Modernos,MOLINOS MODERNOS,MAZ,,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2032,"Monoban,Tanzania -","Monoban,Tanzania -",AFR,Missing,Raw Materials,DIRECT,Applicable,Disallowed,0,0,0,0,1,2026
sa-2033,"Mother Murphy's Laboratories, Inc.",MOTHER MURPHY'S LABORATORIES,MAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2034,Mouterij Dingemans,MOUTERIJ DINGEMANS,EUR,Belgium,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2035,Mpact,MPACT,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Approved,2,1,0,0,0,2026
sa-2036,Mpact Corrugated East London,MPACT,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2037,Mpact Corrugated Kuilsriver,MPACT,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2038,Mpact Corrugated Nelspruit,MPACT,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2039,Mpact Wadeville,MPACT,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2040,Mscanco,Mscanco,EUR,Saudi Arabia,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-2041,Muebles Solumar sas,Muebles Solumar sas,MAZ,Colombia,Packaging Materials,DIRECT,Applicable,Approved for Trials,0,0,0,0,1,2026
sa-2042,Mukwano Industries,Mukwano Industries,AFR,Uganda,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2043,Multipack- Sello garantia,MULTIPACK SA DE CV,MAZ,El Salvador,Packaging Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2044,Muntons Plc,MUNTONS (HOLDINGS) PLC,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2045,Muntons Plc,MUNTONS (HOLDINGS) PLC,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Approved for Trials,0,0,0,0,1,2026
sa-2046,Murphy & Sons,MURPHY & SON INTERNATIONAL LIMITED,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2047,Musoma Foods,Musoma Foods,AFR,Tanzania,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2048,Märker Kalk,Märker Kalk,EUR,Germany,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2049,Mölle Kartonagen,Mölle Kartonagen,EUR,Germany,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2050,N.V. Interlabel,N.V. Interlabel,EUR,Belgium,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2051,NAM ENTERPRISES LIMITED (corporate),NAM ENTERPRISES LIMITED (corporate),AFR,Tanzania,Broker/Distributor,DIRECT,Applicable,Potential Supplier,0,1,0,0,0,2026
sa-2052,"NANPING TIANYU INDUSTRIAL CO.,LTD","NANPING TIANYU INDUSTRIAL CO.,LTD",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2053,NANSHAN,"Shandong Nanshan Aluminium Co.,ltd.",MAZ,,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2054,NATUREX AG,Givaudan SA,SAZ,Switzerland,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2055,NATUREX INGREDIENTES NATURAIS LTDA,GIVAUDAN,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2056,NCP,NCP,AFR,South Africa,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2057,NCP Chlorchem (corporate),BUDVEST (PTY) LTD,AFR,South Africa,Raw Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2058,NDF Azteca Milling Europe SRL,NDF Azteca Milling Europe SRL,AFR,Italy,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2059,NIFARECO LTDA.,NIFARECO LTDA.,SAZ,Uruguay,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2060,NIPAX SRL,NIPAX SRL,SAZ,Uruguay,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2061,NORTESUR SA,NORTESUR SA,SAZ,Uruguay,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2062,NORTHWEST NATURALS LLC,TREE TOP,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2063,NOVA AUXILIAR INDUSTRIA DE,NOVA AUXILIAR INDUSTRIA,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2064,NOVATEC,NOVATEC PAGANI,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2065,NOVOZYMES LATIN AMERICA LTDA,Novozymes A/S,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2066,NPC,NPC,APAC,Republic of Korea,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2067,NWL S. A.,NWL S. A.,SAZ,Argentina,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2068,Nalco (Ecolab),Nalco (Ecolab),EUR,Belgium,Cleaning Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2069,Nalco (Ecolab) Ltd,Nalco (Ecolab) Ltd,EUR,United Kingdom,Cleaning Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2070,Nalco Company (Ecolab),Nalco Company (Ecolab),NAZ,United States,Cleaning Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2071,Nalco Gemany Manufacturing (Ecolab) GmbH,Nalco Gemany Manufacturing (Ecolab) GmbH,EUR,Germany,Cleaning Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2072,Nalco Water (Ecolab),Nalco Water (Ecolab),EUR,Nederland,Cleaning Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2073,"Nanning Yihua Packaging Co., LTD","Nanning Yihua Packaging Co., LTD",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2074,Nanning Yourijiu,Nanning Yourijiu,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2075,"Nanning Yourijiu Adhesive Products Co., Ltd","Nanning Yourijiu Adhesive Products Co., Ltd",APAC,,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2076,Nanning-Yuebo,Nanning-Yuebo,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2077,Nardini Agroindustrial Ltda,NARDINI AGROINDUSTRIAL,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2078,Natural Color (Oterra),Natural Color (Oterra),EUR,Italy,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2079,Naturasuc Industria E Comercio Ltda,NATURASUC INDUSTRIA E COMERCIO,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2080,Naturex,Naturex,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2081,Naturex,Naturex,MAZ,France,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2082,Navarro y Cia Peru,Navarro y Cia Peru,MAZ,Peru,Broker/Distributor,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-2083,Naxo (DPO International/Brabantse Rooie),Naxo (DPO International/Brabantse Rooie),EUR,Belgium,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2084,Neopac Plus,Neopac Plus,AFR,Mozambique,Packaging Materials,DIRECT,Applicable,Approved for Trials,0,0,0,0,1,2026
sa-2085,Neptune Foods & Healthcare India Pvt Ltd.,Neptune Foods & Healthcare India Pvt Ltd.,APAC,India,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2086,New Acai Amazonas,New Acai Amazonas,NAZ,United States,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2087,New Box,New Box,EUR,Italy,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-2088,New Era Packaging,NEW ERA PACKAGING,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Approved,4,0,0,0,0,2026
sa-2089,Nexgro Bellary,Nexgro Bellary,AFR,South Africa,Raw Materials,DIRECT,Applicable,Disallowed,0,1,0,0,0,2026
sa-2090,Nexgro Doornkop,Nexgro Doornkop,AFR,South Africa,Raw Materials,DIRECT,Applicable,Disallowed,1,0,0,0,0,2026
sa-2091,Nexgro Highlands,Nexgro Highlands,AFR,South Africa,Raw Materials,DIRECT,Applicable,Disallowed,0,1,0,0,0,2026
sa-2092,Nexgro Holfontein,Nexgro Holfontein,AFR,South Africa,Raw Materials,DIRECT,Applicable,Disallowed,0,1,0,0,0,2026
sa-2093,Nexgro Randfontein,Nexgro Randfontein,AFR,South Africa,Raw Materials,DIRECT,Applicable,Disallowed,0,0,1,0,0,2026
sa-2094,Nexgro Tharina,Nexgro Tharina,AFR,South Africa,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2095,Nexgro Waagkraal,Nexgro Waagkraal,AFR,South Africa,Raw Materials,DIRECT,Applicable,Disallowed,0,0,1,0,0,2026
sa-2096,Nice House of Plastics,Nice House of Plastics,AFR,Uganda,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2097,Nielsen-Massey Vanillas Inc,Nielsen-Massey Vanillas Inc,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2098,Nikoy,Nikoy Nigeria Limited,AFR,Nigeria,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2099,Nimodiya Rice,Nimodiya Rice,APAC,India,Raw Materials,DIRECT,Applicable,Not Approved,0,0,1,0,0,2026
sa-2100,Ningbo Liangqiao rice,Ningbo Liangqiao rice,APAC,China,Raw Materials,DIRECT,Applicable,Not Approved,0,1,0,0,0,2026
sa-2101,Nogi Clousures,Nogi Clousures,APAC,Japan,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2102,Nolanplastica,Nolanplastica,EUR,Italy,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2103,Nonghyup (NH),Nonghyup (NH),APAC,Republic of Korea,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2104,Norampac Viau,NORAMPAC,NAZ,Canada,Co-packer,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-2105,Nordfolien GmbH,RPC Packaging Holdings (Deutschland) B.V. & Co. KG,EUR,Germany,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2106,Nordgetreide,Nordgetreide Gesellschaft mit beschränkter Haftung & Co. Kommanditgesellschaft,EUR,Germany,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2107,Norit,Norit Holdco B.V.,EUR,Netherlands,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-2108,North West Pure Alcohol & Spirits,TREE TOP,NAZ,,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2109,North West Pure Alcohol and Spirits,TREE TOP,NAZ,Canada,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2110,Northwest Naturals LLC,TREE TOP,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2111,Novagrain,Novagrain,EUR,France,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2112,Novonesis Switzerland (Novozymes),Novonesis Switzerland (Novozymes),EUR,Switzerland,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2113,Novozymes,NOVO NORDISK FONDEN,AFR,South Africa,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2114,Novozymes,Novozymes A/S,EUR,Denmark,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2115,"Novozymes (China) Investment Co., Ltd","Novozymes (China) Investment Co., Ltd",APAC,China,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2116,Novozymes México,Novozymes A/S,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2117,Novozymes North America -Franklinton,Novozymes A/S,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2118,Novozymes South Asia Pvt. Ltd.,Novozymes South Asia Pvt. Ltd.,APAC,India,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-2119,Novus Labels,Novus Labels,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2120,Nutryplus SAPI se CV,NUTRYPLUS,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2121,"O-I Danville, VA","O-I Danville, VA",NAZ,United States,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2122,"O-I Los Angeles, CA","O-I Los Angeles, CA",NAZ,United States,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2123,OA Bredasdorp Co-op,OA Bredasdorp Co-op,AFR,,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2124,OA Depot,OA Depot,AFR,,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-2125,OA Klipdale Co-op,OA Klipdale Co-op,AFR,,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2126,OA Krige Co-op,OA Krige Co-op,AFR,,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2127,OA Lemoenskop Co-op,OA Lemoenskop Co-op,AFR,,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2128,OA Ouplaas Co-op,OA Ouplaas Co-op,AFR,,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2129,OA Protem Co-op,OA Protem Co-op,AFR,,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2130,OA Rietpoel Co-op,OA Rietpoel Co-op,AFR,,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2131,OCTOPOL,OCTOPOL,AFR,Nigeria,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2132,ONDUNORTE CIA PAPEIS E PAPELAO,PERNAMBUCO PARTICIPACOES SOCIETARIAS,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2133,"ORANA VIET NAM CO.,LTD","ORANA VIET NAM CO.,LTD",APAC,Vietnam,Raw Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2134,ORG,ORG,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,1,5,0,0,0,2026
sa-2135,ORG TECHNOLOGY,ORG TECHNOLOGY,APAC,China,Packaging Materials,DIRECT,Applicable,Not Approved,0,1,0,0,0,2026
sa-2136,"ORG(Shanxi) Packaging CO., LTD.","ORG(Shanxi) Packaging CO., LTD.",APAC,,Packaging Materials,DIRECT,Applicable,Disallowed,0,1,0,0,0,2026
sa-2137,"ORG(Shanxi) Packaging CO., LTD.","ORG(Shanxi) Packaging CO., LTD.",APAC,China,Packaging Materials,DIRECT,Applicable,Not Approved,0,1,0,0,0,2026
sa-2138,ORGANIZACIÓN ROA FLORHUILA CAMPOALEGRE,ORF S A,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2139,ORGANIZACIÓN ROA FLORHUILA CATSA,ORF S A,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2140,ORGANIZACIÓN ROA FLORHUILA GRANADA,ORF S A,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-2141,ORGANIZACIÓN ROA FLORHUILA IBAGUE,ORF S A,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2142,ORGANIZACIÓN ROA FLORHUILA NEIVA,ORF S A,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2143,ORGANIZACIÓN ROA FLORHUILA PORE,ORF S A,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2144,ORGANIZACIÓN ROA FLORHUILA VILLANUEVA,ORF S A,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2145,ORGANIZACIÓN ROA FLORHUILA VILLAVICENCIO,ORF S A,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2146,OTK,OTK,EUR,Czechia,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2147,OVK Depot,OVK Depot,AFR,,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-2148,OXIQUIM S.A.,Oxiquim S.A.,SAZ,Chile,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-2149,OXYMAX COMERCIO E MANUTENCAO DE,OXYMAX COMERCIO E MANUTENCAO DE,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
