id,supplier,parentSupplier,zone,country,category,scorecard_category,kpiApplicability,conformityPct,missingPo,wrongPo,wrongInvoice,totalInvoices,mismatchCount
ic-8691,Vertemis Lda,Vertemis Lda,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8692,Verwaltungsgemeinschaft Benediktbeu,Verwaltungsgemeinschaft Benediktbeu,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8693,Verwegen Communicatie B.V.,Verwegen Communicatie B.V.,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8694,VestaGuard Security BV,VestaGuard Security BV,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8695,Vetreria di Borgonovo S.p.A.,VETRERIA DI BORGONOVO SPA,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8696,Vetreria di Borgonovo S.p.A.,VETRERIA DI BORGONOVO SPA,EUR,Sweden,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8697,Vianet Group PL,VIANET GROUP PLC,EUR,United Kingdom,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,22,0
ic-8698,Vida Immobilien AG,Vida Immobilien AG,EUR,Switzerland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8699,Videoimagem Comunicações Ltda,Videoimagem Comunicações Ltda,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,7,0
ic-8700,Videojet Technologies GmbH,EAS Finance GM GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-8701,Videojet Technologies Ltd,Danaher Corporation,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-8702,Vienna Foodies KG,Vienna Foodies KG,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8703,Vigo Shoes,Näder Holding Verwaltungs GmbH,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,18,0
ic-8704,Vigotec Engineered Plastics,Vigotec Engineered Plastics,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8705,Viivi Monto Oy,Viivi Monto Oy,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8706,Viking Malt Sp z o.o.,Polttimo Oy,EUR,Belgium,MALT,DIRECT,Applicable,1.000000,0,0,0,5,0
ic-8707,Viking Malt Sp z o.o.,Polttimo Oy,EUR,GHQ BE,MALT,DIRECT,Applicable,1.000000,0,0,0,1,0
ic-8708,Viking Netherlands B.V.,KCF,EUR,Netherlands,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,18,0
ic-8709,Viking Office Belgium BV.,Viking Office Belgium,EUR,Belgium,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,195,0
ic-8710,Viking Office Belgium BV.,Viking Office Belgium,EUR,GHQ BE,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,9,0
ic-8711,Viking Office Belgium BV.,Viking Office Belgium,EUR,Luxembourg,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,13,0
ic-8712,Viking Office Deutschland GmbH,KCF,EUR,Germany,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,171,0
ic-8713,Viking Office UK Limited,VIKING OFFICE UK LIMITED,EUR,United Kingdom,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,96,0
ic-8714,Village Underground,Village Underground,EUR,United Kingdom,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8715,Village du Soir SA,Village du Soir SA,EUR,Switzerland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8716,Village works,BCP RE Helsinki Oy,EUR,Finland,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,17,0
ic-8717,Villers Monopole SA,PRISMAPACK INDUSTRIA E COMERCIO DE,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,248,0
ic-8718,Vilsa-Brunnen,Rodekohr Holding GmbH & Co.KG,EUR,Germany,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,26,0
ic-8719,Vincent Anthony Paul Ruiu,ATMAAR PTY LTD,EUR,GHQ BE,SERVICES,BST,Applicable,1.000000,0,0,0,16,0
ic-8720,Vincent Logistics,STOCKAGE INDUSTRIEL INVEST S.A.,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,8,0
ic-8721,Vincent Logistics,VINCENT LOGISTICS,EUR,Belgium,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,16,0
ic-8722,Vincent Logistics,VINCENT LOGISTICS,EUR,GHQ BE,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,38,0
ic-8723,Vinçotte Luxembourg,Vinçotte Luxembourg,EUR,Luxembourg,FEES,BST,Applicable,1.000000,0,0,0,4,0
ic-8724,Vinçotte S.A.,SHV Holdings N.V.,EUR,Belgium,FEES,BST,Applicable,1.000000,0,0,0,30,0
ic-8725,Vinçotte S.A.,SHV Holdings N.V.,EUR,Luxembourg,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-8726,Vinçotte S.A.,SHV Holdings N.V.,EUR,Netherlands,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-8727,Viribus Beteiligungen GmbH,Viribus Beteiligungen GmbH,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8728,Vischer AG,VISCHER AG,EUR,GHQ BE,LEGAL,BST,Applicable,1.000000,0,0,0,2,0
ic-8729,Vischer AG,VISCHER AG,EUR,GHQ CH,LEGAL,BST,Applicable,1.000000,0,0,0,18,0
ic-8730,Visio Ing Consult,Visio Ing Consult,EUR,Luxembourg,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,2,0
ic-8731,VisionMark Consulting,VisionMark Consulting,EUR,GHQ CH,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8732,Vistec AG,Vistec AG,EUR,Germany,PEOPLE,BST,Applicable,1.000000,0,0,0,1,0
ic-8733,Vistex,"Vistex, Inc.",EUR,Belgium,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,1,0
ic-8734,Vitamin A B.V.,Vitamin A B.V.,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,45,0
ic-8735,"Vivaldi Partners, Inc.","Vivaldi Partners, Inc.",EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,7,0
ic-8736,Vivansa S.R.L.,Vivansa S.R.L.,EUR,Belgium,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,5,0
ic-8737,Vivansa S.R.L.,Vivansa S.R.L.,EUR,Luxembourg,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,3,0
ic-8738,Vivino Inc,Vivino Inc,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,1,0
ic-8739,Vlaamse Oliecentrale,JELMAR,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-8740,"Vodafone Czech Republic, a.s.",VODAFONE GROUP,EUR,BSC CZ,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,31,0
ic-8741,Vodafone Limited,VODAFONE GROUP PUBLIC LIMITED COMPANY,EUR,United Kingdom,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,27,0
ic-8742,Voice Squad Ltd,Voice Squad Ltd,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,7,0
ic-8743,Voka Inningskantoor vzw,Voka Inningskantoor vzw,EUR,Belgium,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,2,0
ic-8744,Volker Rohr,Volker Rohr,EUR,Germany,LEGAL,BST,Applicable,1.000000,0,0,0,2,0
ic-8745,Volkmar Pfützner,Volkmar Pfützner,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,20,0
ic-8746,Volksbank Rhein-Ruhr Immobilien Gmb,Volksbank Rhein-Ruhr eG,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,14,0
ic-8747,Volleberg Hijs –en heftechniek B.V.,Eldian Holding B.V.,EUR,Netherlands,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,3,0
ic-8748,Volvo Group Belgium,AB Volvo,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,116,0
ic-8749,Volvo VFS,Closure Systems International Holdings LLC,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,40,0
ic-8750,Vonage,VONAGE HOLDINGS,EUR,Belgium,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,8,0
ic-8751,Vonovia Kundenservice GmbH,Vonovia SE,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,7,0
ic-8752,Voortmann GmbH & Co. KG Bildungszen,Voortmann GmbH & Co Holding KG,EUR,Germany,PEOPLE,BST,Applicable,1.000000,0,0,0,2,0
ic-8753,Vormgenoten B.V.,Royal Woods B.V.,EUR,Netherlands,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,25,0
ic-8754,Vorselaars Vruchtensappen en F,Vorselaars Holding Newco B.V.,EUR,Netherlands,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,1,0
ic-8755,Voxpopme Inc,VOXPOPME LIMITED,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,5,0
ic-8756,Vrije Universiteit Brussel,EDENRED,EUR,GHQ BE,PEOPLE,BST,Applicable,1.000000,0,0,0,4,0
ic-8757,Vulcain Engineering SPRL,ENGINEERING FOR GOOD HOLDINGS,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,15,0
ic-8758,Vulcain Engineering SPRL,ENGINEERING FOR GOOD HOLDINGS,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,7,0
ic-8759,Vulcain Engineering SPRL,ENGINEERING FOR GOOD HOLDINGS,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,9,0
ic-8760,Väisänen Foods,Väisänen Foods,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8761,Véronique Reyter - Huissier de Just,Véronique Reyter - Huissier de Just,EUR,Luxembourg,LEGAL,BST,Applicable,1.000000,0,0,0,16,0
ic-8762,W. Gröning,W. Gröning,EUR,Germany,FILMS,DIRECT,Applicable,1.000000,0,0,0,7,0
ic-8763,W. Kalmbach GmbH & Co. KG,W. Kalmbach GmbH & Co. KG,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-8764,W. Koch & Co. Baugesellschaft mbH,PEREZ ISABEL GLADYS,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8765,W. Roth Kanal- und Industriereinigu,W. Roth Kanal- und Industriereinigu,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,7,0
ic-8766,W.E. Blaschitz Computer-Dispensing-,W.E. Blaschitz Computer-Dispensing-,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8767,W.H.BRADY NV (SETON),BRADY,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,27,0
ic-8768,W.Hoyer KG,W.Hoyer KG,EUR,Germany,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,5,0
ic-8769,WALDNER Laboreinirchtunen GmbH & Co,Waldner Holding SE & Co. KG,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8770,WALKER GROUND,WALKER GROUND,EUR,United Kingdom,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8771,WALRAVEN SAX C.V.,WALRAVEN SAX C.V.,EUR,Netherlands,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,1037,0
ic-8772,WALTER GERÄTEBAU GMBH,Ingelfinger GmbH & Co. KG,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-8773,"WAP Sustainability, LLC",WAP SUSTAINABILITY LLC,EUR,GHQ BE,SERVICES,BST,Applicable,1.000000,0,0,0,6,0
ic-8774,WASSERIJ MIREILLE,WASSERIJ MIREILLE,EUR,Belgium,SERVICES,BST,Applicable,1.000000,0,0,0,19,0
ic-8775,WATCHTOWER LIVE LTD,WATCHTOWER LIVE LTD,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8776,WATCO,RPM International Inc.,EUR,Belgium,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,3,0
ic-8777,WATER.ORG,WATER.ORG,EUR,GHQ BE,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-8778,WATERFIELDS BREWERY,Waterfields Brewery,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,6,0
ic-8779,WATERLEAU GROUP NV – UK Establishme,J.M. Recycling,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-8780,WATERLEIDINGMY LIMBURG NV,WATERLEIDINGMY LIMBURG NV,EUR,Netherlands,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,17,0
ic-8781,WATERLOT & ASSOCIES,WATERLOT ET ASSOCIES,EUR,France,LEGAL,BST,Applicable,1.000000,0,0,0,2,0
ic-8782,WATERNET,WATERNET,EUR,Netherlands,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,1,0
ic-8783,WATERS,WATERS,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,12,0
ic-8784,WATERS,WATERS,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-8785,WATERWEGEN & ZEEKANAAL,DE VLAAMSE WATERWEG,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-8786,WATSON-MARLOW,WATSON - MARLOW,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-8787,WB VERPACKUNGEN GMBH,H.O. Persiehl (GmbH & Co.) KG,EUR,Austria,FOLDING CARTONS,DIRECT,Applicable,1.000000,0,0,0,1,0
ic-8788,WB VERPACKUNGEN GMBH,H.O. Persiehl (GmbH & Co.) KG,EUR,Belgium,FOLDING CARTONS,DIRECT,Applicable,1.000000,0,0,0,65,0
ic-8789,WB VERPACKUNGEN GMBH,H.O. Persiehl (GmbH & Co.) KG,EUR,Germany,FOLDING CARTONS,DIRECT,Applicable,1.000000,0,0,0,1,0
ic-8790,WE-ID,Cidron Lion SARL,EUR,GHQ BE,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,6,0
ic-8791,WE-ID,Cidron Lion SARL,EUR,Netherlands,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,21,0
ic-8792,WE-ID,Cidron Lion SARL,EUR,Spain,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,3,0
ic-8793,WE/R Consultants GmbH,WE/R Consultants GmbH,EUR,Austria,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8794,WE/R Consultants GmbH,WE/R Consultants GmbH,EUR,Belgium,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8795,WE/R Consultants GmbH,WE/R Consultants GmbH,EUR,Germany,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,22,0
ic-8796,WE/R Consultants GmbH,WE/R Consultants GmbH,EUR,Switzerland,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8797,WEAREONE.world BV,M&M Management,EUR,Belgium,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-8798,WEAREONE.world BV,M&M Management,EUR,GHQ CH,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,27,0
ic-8799,WEAREONE.world BV,M&M Management,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8800,WEBER Georges - Huissier de Justice,WEBER Georges - Huissier de Justice,EUR,Luxembourg,LEGAL,BST,Applicable,1.000000,0,0,0,9,0
ic-8801,WEDOOGIFT,WEDOOGIFT,EUR,France,PEOPLE,BST,Applicable,1.000000,0,0,0,13,0
ic-8802,WEDUU SOLUCOES EM DATA ANALYTICS LT,WEDUU SOLUCOES EM DATA ANALYTICS,EUR,GHQ CH,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,23,0
ic-8803,WEG Lochhauser Straße 57,WEG Lochhauser Straße 57,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,60,0
ic-8804,WEIGERSTORFER GMBH,WEIGERSTORFER GMBH,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,14,0
ic-8805,WEILEDER VERPACKUNGEN GMBH & CO. KG,WEILEDER VERPACKUNGEN GMBH & CO. KG,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-8806,WEISS TECHNIK BELGIUM,Ludwig Schunk-Stiftung e.V.,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-8807,WELCAM Industrietechnik GmbH,WELCAM Industrietechnik GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,10,0
ic-8808,WELDTECH PIPE SERVICES LTD,WELDTECH PIPE SERVICES LTD,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,12,0
ic-8809,WEP Weißhaupt GmbH,WEP Weißhaupt GmbH,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8810,WES Ltd,ENVOY CAPITAL MANAGEMENT LIMITED,EUR,United Kingdom,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,5,0
ic-8811,WESERNETZ BREMEN GMBH,EMS - WESER - ELBE VERSORGUNGS- UND ENTSORGUNGSVERBAND,EUR,Germany,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,28,0
ic-8812,WESTROCK CZ - SVITAVY,WESTROCK,EUR,Belgium,FOLDING CARTONS,DIRECT,Applicable,1.000000,0,0,0,12,0
ic-8813,WESTROCK CZ - SVITAVY,WESTROCK,EUR,Germany,FOLDING CARTONS,DIRECT,Applicable,1.000000,0,0,0,13,0
ic-8814,WESTROCK Germany - TRIER,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,EUR,Belgium,FOLDING CARTONS,DIRECT,Applicable,1.000000,0,0,0,102,0
ic-8815,WESTROCK Germany - TRIER,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,EUR,GHQ BE,FOLDING CARTONS,DIRECT,Applicable,1.000000,0,0,0,1,0
ic-8816,WESTROCK Germany - TRIER,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,EUR,Germany,FOLDING CARTONS,DIRECT,Applicable,1.000000,0,0,0,10,0
ic-8817,WESTROCK Germany - TRIER,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,EUR,Netherlands,FOLDING CARTONS,DIRECT,Applicable,1.000000,0,0,0,16,0
ic-8818,WEYNANTS,Aegir,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,45,0
ic-8819,WH. Grundbesitzverwaltungs GmbH & C,WH Grundbesitzverwaltungs GmbH & Co.KG,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,20,0
ic-8820,WHY Company,WHY Company,EUR,Luxembourg,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-8821,WIDE TRADUCOES TECNICAS LTDA,WIDE TRADUCOES TECNICAS LTDA,EUR,GHQ BE,LEGAL,BST,Applicable,1.000000,0,0,0,1,0
ic-8822,WIDRA,WIDRA,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,5,0
ic-8823,WIEHL LUDWIG E,WIEHL LUDWIG E,EUR,Germany,BEER DISPENSE MATERIALS,COMMERCIAL,Applicable,1.000000,0,0,0,9,0
ic-8824,WIJ Advocaten B.V.,WIJ Advocaten B.V.,EUR,Netherlands,LEGAL,BST,Applicable,1.000000,0,0,0,17,0
ic-8825,WIKA Alexander Wiegand SE & Co. KG,WIKA,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-8826,WIKLERY S.A. (BY BRIDGERCONWAY),WIKLERY S.A. (BY BRIDGERCONWAY),EUR,Belgium,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8827,WIKLERY S.A. (BY BRIDGERCONWAY),WIKLERY S.A. (BY BRIDGERCONWAY),EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,16,0
ic-8828,WIKLERY S.A. (BY BRIDGERCONWAY),WIKLERY S.A. (BY BRIDGERCONWAY),EUR,GHQ CH,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8829,WILLE GMBH,WILLE GMBH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-8830,WILLIAM REED BUSINESS MEDIA LTD.,WILLIAM REED BUSINESS MEDIA LTD.,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,8,0
ic-8831,WIMMER MASCHINENTRANSPORTE GmbH,Felbermayr Holding GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,10,0
ic-8832,WING SHUN (HK) INDUSTRIAL ENTERPRIS,WING SHUN (HK) INDUSTRIAL ENTERPRIS,EUR,Belgium,FEES,BST,Applicable,1.000000,0,0,0,8,0
ic-8833,WINK,WINK Worldwide B.V.,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,72,0
ic-8834,WINK,WINK Worldwide B.V.,EUR,GHQ CH,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-8835,WINK,WINK Worldwide B.V.,EUR,Netherlands,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8836,WINK,WINK Worldwide B.V.,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8837,WIR-Umweltservice Harz,WIR-Umweltservice Harz,EUR,Germany,SERVICES,BST,Applicable,1.000000,0,0,0,19,0
ic-8838,WIRTSCHAFTSVEREINIGUNG MUENCHENER B,WIRTSCHAFTSVEREINIGUNG MUENCHENER B,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,24,0
ic-8839,WISAG Business Catering Mitteldeuts,WISAG Business Catering Mitteldeuts,EUR,Germany,PEOPLE,BST,Applicable,1.000000,0,0,0,3,0
ic-8840,WISAG ELEKTROTECHNIK GMBH,AVECO Holding Aktiengesellschaft,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-8841,WISAG Produktionsservice GmbH,AVECO Holding Aktiengesellschaft,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,419,0
ic-8842,WITKOWITZ ENVI,"Milplace, a.s.",EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,7,0
ic-8843,"WITTYVENTURES UNIPESSOAL,LDA","WITTYVENTURES, UNIPESSOAL, LDA",EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,8,0
ic-8844,WLA Events,WLA Events,EUR,France,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,7,0
ic-8845,WLH,WLH,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-8846,WMCM,WMCM,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,31,0
ic-8847,WME ENTERTAINMENT,WME ENTERTAINMENT,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8848,WMF GmbH,WMF GmbH,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-8849,WOLTERS  KLUWER BELGIE,WOLTERS KLUWER,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,1,0
ic-8850,WORLD ECONOMIC FORUM,FORUM MONDIAL DE L'ECONOMIE,EUR,GHQ BE,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,3,0
ic-8851,WORLD FOOD PROGRAMME,WORLD FOOD PROGRAMME,EUR,GHQ BE,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,2,0
ic-8852,WP-Semantix Ltd (aka timbr.ai),WP-Semantix Ltd (aka timbr.ai),EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,1,0
ic-8853,WPA Protocol,WESTERN PROVIDENT ASSOCIATION LIMITED,EUR,United Kingdom,PEOPLE,BST,Applicable,1.000000,0,0,0,18,0
ic-8854,WPS Werbetechnik GmbH,WPS Werbetechnik GmbH,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8855,WTA UNISOL GmbH,WTA UNISOL GmbH,EUR,GHQ BE,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,2,0
ic-8856,WURTH BELGIE,Adolf Würth GmbH & Co. KG,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,96,0
ic-8857,WWZ Telekom AG,WWZ AG,EUR,GHQ CH,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,43,0
ic-8858,WYBO TRANSPORTS SARL,WYBO TRANSPORTS SARL,EUR,France,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,6,0
ic-8859,Wacker Kältetechnik,Wacker Kältetechnik,EUR,Germany,BEER DISPENSE MATERIALS,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8860,WageIndicator Foundation,WageIndicator Foundation,EUR,GHQ BE,SERVICES,BST,Applicable,1.000000,0,0,0,1,0
ic-8861,Wageningen University Animal Scienc,Wageningen University Animal Scienc,EUR,GHQ BE,SERVICES,BST,Applicable,1.000000,0,0,0,1,0
ic-8862,Walagri,Maatschappij voor Roerend Bezit van de Boerenbond,EUR,Belgium,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-8863,Waldemar Sparwasser,Waldemar Sparwasser,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,50,0
ic-8864,Waldgasthaus Bockerl,Waldgasthaus Bockerl,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8865,WalkMe Inc.,SAP SE,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,7,0
ic-8866,WalkMe UK Limited,WalkMe UK Limited,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,3,0
ic-8867,Walter Ortner,Walter Ortner,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-8868,Warren Johnson Limited,WIGMORE TRUSTEE LIMITED,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,14,0
ic-8869,Warsteiner Benelux,Warsteiner Benelux,EUR,Netherlands,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,10,0
ic-8870,Warsteiner Brauerei,Warsteiner Brauerei,EUR,Germany,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,45,0
